patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,-2.2727,420
16.1,Keystone,8230,Stormraider's Surge,-0.0282,255
16.1,Keystone,8010,Conqueror,0.17,131
16.1,Keystone,8214,Summon Aery,-7.9598,1461
16.1,Keystone,8229,Arcane Comet,0.386,31337
16.1,Keystone,8128,Dark Harvest,0.0191,26276
16.1,Keystone,8112,Electrocute,1.6418,966
16.1,Spell,3,Exhaust,0.8825,8141
16.1,Spell,4,Flash,-0.0014,61112
16.1,Spell,6,Ghost,1.6606,227
16.1,Spell,7,Heal,0.0626,8819
16.1,Spell,12,Teleport,-8.9766,151
16.1,Spell,14,Ignite,-0.1238,43421
16.1,Spell,21,Barrier,-3.3725,369
16.1,Starter,3865,World Atlas,-0.0,61133
16.1,Boots,3009,Boots of Swiftness,1.8168,2291
16.1,Boots,3020,Sorcerer's Shoes,0.0223,40848
16.1,Boots,3047,Plated Steelcaps,3.668,580
16.1,Boots,3111,Mercury's Treads,1.9345,847
16.1,Boots,3158,Ionian Boots of Lucidity,0.0965,10043
16.1,2nd Item,2503,Blackfire Torch,-1.5872,5517
16.1,2nd Item,2526,Whispering Circlet,-6.025,4870
16.1,2nd Item,3116,Rylai's Crystal Scepter,2.13,29177
16.1,2nd Item,3118,Malignance,-4.019,551
16.1,2nd Item,3165,Morellonomicon,1.3202,155
16.1,2nd Item,6620,Echoes of Helia,-6.014,3441
16.1,2nd Item,6653,Liandry's Torment,0.1506,14451
16.1,2nd Item,6655,Luden's Echo,-8.1194,207
16.1,3rd Item,2503,Blackfire Torch,-0.4937,4412
16.1,3rd Item,2524,Bandlepipes,0.6302,576
16.1,3rd Item,2526,Whispering Circlet,-2.5568,4138
16.1,3rd Item,3003,Archangel's Staff,-2.686,151
16.1,3rd Item,3116,Rylai's Crystal Scepter,0.4958,10815
16.1,3rd Item,3118,Malignance,-4.3238,489
16.1,3rd Item,3157,Zhonya's Hourglass,0.1869,1130
16.1,3rd Item,3165,Morellonomicon,-0.0859,2175
16.1,3rd Item,4005,Imperial Mandate,1.16,117
16.1,3rd Item,4645,Shadowflame,-1.0455,446
16.1,3rd Item,6620,Echoes of Helia,-2.6833,4708
16.1,3rd Item,6653,Liandry's Torment,1.072,19644
16.1,3rd Item,8010,Bloodletter's Curse,4.3817,423
16.1,4th+ Item,2503,Blackfire Torch,-1.6263,2925
16.1,4th+ Item,2524,Bandlepipes,1.2679,300
16.1,4th+ Item,2526,Whispering Circlet,-0.0528,523
16.1,4th+ Item,3003,Archangel's Staff,1.2354,139
16.1,4th+ Item,3041,Mejai's Soulstealer,2.6101,240
16.1,4th+ Item,3089,Rabadon's Deathcap,-0.1666,726
16.1,4th+ Item,3102,Banshee's Veil,6.0083,362
16.1,4th+ Item,3107,Redemption,0.4235,128
16.1,4th+ Item,3116,Rylai's Crystal Scepter,1.1632,3970
16.1,4th+ Item,3118,Malignance,-0.2084,2484
16.1,4th+ Item,3135,Void Staff,1.2881,511
16.1,4th+ Item,3137,Cryptbloom,0.2296,306
16.1,4th+ Item,3157,Zhonya's Hourglass,-0.112,3916
16.1,4th+ Item,3165,Morellonomicon,-0.2104,6836
16.1,4th+ Item,4005,Imperial Mandate,0.6906,143
16.1,4th+ Item,4645,Shadowflame,-1.1002,1316
16.1,4th+ Item,6617,Moonstone Renewer,-3.3971,403
16.1,4th+ Item,6620,Echoes of Helia,0.3007,901
16.1,4th+ Item,6621,Dawncore,-2.5328,119
16.1,4th+ Item,6653,Liandry's Torment,0.1277,3853
16.1,4th+ Item,8010,Bloodletter's Curse,0.9991,951
16.1,All Items,2065,Shurelya's Battlesong,-1.1787,167
16.1,All Items,2503,Blackfire Torch,-1.2171,12862
16.1,All Items,2522,Actualizer,-3.2494,126
16.1,All Items,2524,Bandlepipes,0.6263,896
16.1,All Items,2526,Whispering Circlet,-4.1906,9533
16.1,All Items,3003,Archangel's Staff,-1.7253,336
16.1,All Items,3041,Mejai's Soulstealer,1.6167,354
16.1,All Items,3089,Rabadon's Deathcap,0.0033,831
16.1,All Items,3102,Banshee's Veil,4.5697,445
16.1,All Items,3107,Redemption,0.5902,147
16.1,All Items,3116,Rylai's Crystal Scepter,1.6408,43974
16.1,All Items,3118,Malignance,-1.3958,3538
16.1,All Items,3135,Void Staff,1.087,578
16.1,All Items,3137,Cryptbloom,0.068,339
16.1,All Items,3157,Zhonya's Hourglass,-0.0709,5149
16.1,All Items,3165,Morellonomicon,-0.1389,9192
16.1,All Items,4005,Imperial Mandate,0.1029,276
16.1,All Items,4645,Shadowflame,-1.1292,1815
16.1,All Items,6617,Moonstone Renewer,-3.9594,431
16.1,All Items,6620,Echoes of Helia,-3.6514,9053
16.1,All Items,6621,Dawncore,-3.8898,136
16.1,All Items,6653,Liandry's Torment,0.6251,37963
16.1,All Items,6655,Luden's Echo,-4.1139,304
16.1,All Items,8010,Bloodletter's Curse,2.0443,1410
16.2,Keystone,8369,First Strike,2.1584,358
16.2,Keystone,8230,Stormraider's Surge,4.0155,329
16.2,Keystone,8214,Summon Aery,-5.3912,486
16.2,Keystone,8229,Arcane Comet,0.6561,29648
16.2,Keystone,8128,Dark Harvest,-0.7094,23834
16.2,Keystone,8112,Electrocute,-0.263,1046
16.2,Spell,3,Exhaust,-0.3853,7062
16.2,Spell,4,Flash,0.0056,55942
16.2,Spell,6,Ghost,-1.2027,255
16.2,Spell,7,Heal,0.7227,7348
16.2,Spell,12,Teleport,-1.8284,105
16.2,Spell,14,Ignite,-0.0589,40913
16.2,Spell,21,Barrier,0.5139,259
16.2,Starter,3865,World Atlas,0.0,55960
16.2,Boots,3009,Boots of Swiftness,1.2731,2550
16.2,Boots,3020,Sorcerer's Shoes,-0.1379,39925
16.2,Boots,3047,Plated Steelcaps,4.6963,595
16.2,Boots,3111,Mercury's Treads,1.5329,750
16.2,Boots,3158,Ionian Boots of Lucidity,-0.5089,6936
16.2,2nd Item,2503,Blackfire Torch,-2.924,5243
16.2,2nd Item,2526,Whispering Circlet,-7.6108,1339
16.2,2nd Item,3116,Rylai's Crystal Scepter,1.4984,31215
16.2,2nd Item,3118,Malignance,-8.102,515
16.2,2nd Item,3165,Morellonomicon,1.8728,137
16.2,2nd Item,6620,Echoes of Helia,-4.9318,908
16.2,2nd Item,6653,Liandry's Torment,-0.7851,13932
16.2,2nd Item,6655,Luden's Echo,-4.7918,136
16.2,3rd Item,2503,Blackfire Torch,-0.4946,4284
16.2,3rd Item,2524,Bandlepipes,0.6927,355
16.2,3rd Item,2526,Whispering Circlet,-1.6217,1349
16.2,3rd Item,3003,Archangel's Staff,0.5048,116
16.2,3rd Item,3041,Mejai's Soulstealer,0.5164,132
16.2,3rd Item,3116,Rylai's Crystal Scepter,0.2539,10525
16.2,3rd Item,3118,Malignance,-4.4871,487
16.2,3rd Item,3157,Zhonya's Hourglass,-0.9373,1226
16.2,3rd Item,3165,Morellonomicon,-1.4077,1950
16.2,3rd Item,4005,Imperial Mandate,-3.6155,101
16.2,3rd Item,4645,Shadowflame,-3.8362,473
16.2,3rd Item,6620,Echoes of Helia,-2.4927,1372
16.2,3rd Item,6653,Liandry's Torment,0.6687,21262
16.2,3rd Item,8010,Bloodletter's Curse,0.2897,598
16.2,4th+ Item,2503,Blackfire Torch,-0.1565,2313
16.2,4th+ Item,2524,Bandlepipes,7.4526,101
16.2,4th+ Item,2526,Whispering Circlet,-0.4419,289
16.2,4th+ Item,3003,Archangel's Staff,1.183,118
16.2,4th+ Item,3041,Mejai's Soulstealer,3.7228,246
16.2,4th+ Item,3089,Rabadon's Deathcap,-2.9316,805
16.2,4th+ Item,3102,Banshee's Veil,1.0451,360
16.2,4th+ Item,3116,Rylai's Crystal Scepter,0.7903,2389
16.2,4th+ Item,3118,Malignance,-2.263,2274
16.2,4th+ Item,3135,Void Staff,1.0497,487
16.2,4th+ Item,3137,Cryptbloom,-1.4001,241
16.2,4th+ Item,3157,Zhonya's Hourglass,0.3287,3945
16.2,4th+ Item,3165,Morellonomicon,-0.2395,6368
16.2,4th+ Item,4645,Shadowflame,0.686,1233
16.2,4th+ Item,6620,Echoes of Helia,4.5911,413
16.2,4th+ Item,6653,Liandry's Torment,0.134,2860
16.2,4th+ Item,8010,Bloodletter's Curse,2.2667,1680
16.2,All Items,2065,Shurelya's Battlesong,-0.3128,101
16.2,All Items,2503,Blackfire Torch,-1.5022,11853
16.2,All Items,2524,Bandlepipes,2.1573,460
16.2,All Items,2526,Whispering Circlet,-4.201,2977
16.2,All Items,3003,Archangel's Staff,-0.3604,286
16.2,All Items,3041,Mejai's Soulstealer,2.4444,401
