patch,category,id,name,wpa,sample_size
16.1,Keystone,8230,Stormraider's Surge,-2.9271,138
16.1,Keystone,8010,Conqueror,-2.8284,901
16.1,Keystone,8021,Fleet Footwork,1.7696,369
16.1,Keystone,8005,Press the Attack,0.369,30227
16.1,Keystone,8008,Lethal Tempo,-0.8563,42315
16.1,Keystone,8437,Grasp of the Undying,0.6742,40393
16.1,Keystone,8439,Aftershock,2.1006,127
16.1,Spell,3,Exhaust,1.8456,5545
16.1,Spell,4,Flash,-0.0806,107276
16.1,Spell,6,Ghost,1.2792,16167
16.1,Spell,12,Teleport,-0.9095,37157
16.1,Spell,14,Ignite,0.1945,62779
16.1,Spell,21,Barrier,-0.9513,401
16.1,Starter,1054,Doran's Shield,-0.5051,17160
16.1,Starter,1055,Doran's Blade,0.8972,6665
16.1,Starter,1056,Doran's Ring,0.065,88606
16.1,Starter,1082,Dark Seal,0.9633,955
16.1,Starter,3070,Tear of the Goddess,-5.2292,840
16.1,Boots,3006,Berserker's Greaves,-0.3103,909
16.1,Boots,3009,Boots of Swiftness,0.1516,11131
16.1,Boots,3020,Sorcerer's Shoes,0.6104,133
16.1,Boots,3047,Plated Steelcaps,0.6819,27965
16.1,Boots,3111,Mercury's Treads,-0.5694,21158
16.1,Boots,3158,Ionian Boots of Lucidity,0.1146,49649
16.1,1st Item,2502,Unending Despair,0.0115,2627
16.1,1st Item,2510,Dusk and Dawn,1.1323,28523
16.1,1st Item,2524,Bandlepipes,0.8193,853
16.1,1st Item,2525,Protoplasm Harness,-0.2649,205
16.1,1st Item,3065,Spirit Visage,1.0909,4326
16.1,1st Item,3068,Sunfire Aegis,0.1145,191
16.1,1st Item,3071,Black Cleaver,-1.0399,465
16.1,1st Item,3075,Thornmail,-1.7721,258
16.1,1st Item,3078,Trinity Force,-3.665,1171
16.1,1st Item,3084,Heartsteel,-3.8983,530
16.1,1st Item,3110,Frozen Heart,3.0876,3122
16.1,1st Item,3115,Nashor's Tooth,-1.6442,4251
16.1,1st Item,3119,Winter's Approach,2.2619,16047
16.1,1st Item,3124,Guinsoo's Rageblade,-1.9548,191
16.1,1st Item,3146,Hextech Gunblade,-1.3802,15057
16.1,1st Item,3152,Hextech Rocketbelt,0.2785,1549
16.1,1st Item,3161,Spear of Shojin,-4.7256,123
16.1,1st Item,3181,Hullbreaker,-3.2256,270
16.1,1st Item,4629,Cosmic Drive,-0.9754,9016
16.1,1st Item,4633,Riftmaker,-0.9751,3849
16.1,1st Item,6610,Sundered Sky,-2.3707,128
16.1,1st Item,6657,Rod of Ages,-3.0398,10546
16.1,1st Item,6662,Iceborn Gauntlet,0.6849,4609
16.1,1st Item,6664,Hollow Radiance,-2.5874,186
16.1,1st Item,6675,Navori Flickerblade,-1.2121,1281
16.1,2nd Item,2502,Unending Despair,1.8941,3535
16.1,2nd Item,2504,Kaenic Rookern,-7.5866,113
16.1,2nd Item,2510,Dusk and Dawn,0.1215,3810
16.1,2nd Item,2524,Bandlepipes,-0.8248,2037
16.1,2nd Item,2525,Protoplasm Harness,2.0455,234
16.1,2nd Item,3065,Spirit Visage,0.8942,10907
16.1,2nd Item,3071,Black Cleaver,-1.6299,280
16.1,2nd Item,3075,Thornmail,-0.543,1397
16.1,2nd Item,3078,Trinity Force,-2.402,162
16.1,2nd Item,3084,Heartsteel,-5.2021,107
16.1,2nd Item,3110,Frozen Heart,2.3685,8018
16.1,2nd Item,3115,Nashor's Tooth,-2.2168,3916
16.1,2nd Item,3119,Winter's Approach,2.7881,7490
16.1,2nd Item,3124,Guinsoo's Rageblade,2.2877,203
16.1,2nd Item,3143,Randuin's Omen,2.7408,464
16.1,2nd Item,3146,Hextech Gunblade,-0.5165,1104
16.1,2nd Item,3152,Hextech Rocketbelt,-0.6301,1539
16.1,2nd Item,3157,Zhonya's Hourglass,-1.5493,124
16.1,2nd Item,3161,Spear of Shojin,-2.1679,1024
16.1,2nd Item,3181,Hullbreaker,-2.1243,1943
16.1,2nd Item,3742,Dead Man's Plate,-0.5895,356
16.1,2nd Item,4401,Force of Nature,2.8426,187
16.1,2nd Item,4629,Cosmic Drive,-1.3125,3260
16.1,2nd Item,4633,Riftmaker,-0.4951,5628
16.1,2nd Item,6610,Sundered Sky,-4.6836,209
16.1,2nd Item,6657,Rod of Ages,-4.6844,715
16.1,2nd Item,6662,Iceborn Gauntlet,0.0624,2995
16.1,2nd Item,6672,Kraken Slayer,-1.6075,109
16.1,2nd Item,6675,Navori Flickerblade,-0.6397,36741
16.1,3rd Item,2501,Overlord's Bloodmail,-2.0166,131
