patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,4.7064,902
16.1,Keystone,8230,Stormraider's Surge,3.2952,443
16.1,Keystone,8214,Summon Aery,-1.113,1473
16.1,Keystone,8229,Arcane Comet,1.55,926
16.1,Keystone,8128,Dark Harvest,3.5518,521
16.1,Keystone,8112,Electrocute,-0.2958,25785
16.1,Spell,3,Exhaust,-4.2474,227
16.1,Spell,4,Flash,-0.0007,30115
16.1,Spell,6,Ghost,1.3331,603
16.1,Spell,12,Teleport,-0.2793,9147
16.1,Spell,14,Ignite,0.1462,19880
16.1,Spell,21,Barrier,-1.1058,242
16.1,Starter,1052,Amplifying Tome,-2.3251,249
16.1,Starter,1056,Doran's Ring,-0.0029,28949
16.1,Starter,1082,Dark Seal,1.5001,634
16.1,Boots,3009,Boots of Swiftness,-0.3115,291
16.1,Boots,3020,Sorcerer's Shoes,0.2291,23205
16.1,Boots,3047,Plated Steelcaps,-0.0899,238
16.1,Boots,3111,Mercury's Treads,-2.2291,1066
16.1,Boots,3158,Ionian Boots of Lucidity,0.0266,3807
16.1,1st Item,2503,Blackfire Torch,0.892,205
16.1,1st Item,3118,Malignance,0.674,21638
16.1,1st Item,3157,Zhonya's Hourglass,1.2274,109
16.1,1st Item,4646,Stormsurge,-0.9458,284
16.1,1st Item,6655,Luden's Echo,-2.0299,6328
16.1,1st Item,6657,Rod of Ages,-2.0271,206
16.1,2nd Item,2522,Actualizer,-0.8012,118
16.1,2nd Item,3003,Archangel's Staff,0.487,124
16.1,2nd Item,3041,Mejai's Soulstealer,2.0075,288
16.1,2nd Item,3089,Rabadon's Deathcap,3.7103,436
16.1,2nd Item,3102,Banshee's Veil,-1.4807,189
16.1,2nd Item,3116,Rylai's Crystal Scepter,0.1122,948
16.1,2nd Item,3118,Malignance,-0.4403,1332
16.1,2nd Item,3135,Void Staff,-4.4157,107
16.1,2nd Item,3152,Hextech Rocketbelt,-2.0437,340
16.1,2nd Item,3157,Zhonya's Hourglass,-1.6106,1047
16.1,2nd Item,4645,Shadowflame,-1.0536,5532
16.1,2nd Item,4646,Stormsurge,0.2553,12797
16.1,2nd Item,6653,Liandry's Torment,1.6737,1486
16.1,2nd Item,6655,Luden's Echo,1.5217,1015
16.1,3rd Item,3041,Mejai's Soulstealer,0.9025,528
16.1,3rd Item,3089,Rabadon's Deathcap,-0.3131,2297
16.1,3rd Item,3102,Banshee's Veil,-1.415,253
16.1,3rd Item,3116,Rylai's Crystal Scepter,1.6932,685
16.1,3rd Item,3118,Malignance,-1.5129,354
16.1,3rd Item,3135,Void Staff,-0.5165,674
16.1,3rd Item,3137,Cryptbloom,1.3221,142
16.1,3rd Item,3152,Hextech Rocketbelt,-1.0947,163
16.1,3rd Item,3157,Zhonya's Hourglass,0.4009,3249
16.1,3rd Item,3165,Morellonomicon,0.2099,140
