patch,category,id,name,wpa,sample_size
16.1,Keystone,8010,Conqueror,-0.4751,19471
16.1,Keystone,8021,Fleet Footwork,-1.1489,961
16.1,Keystone,8437,Grasp of the Undying,2.4282,392
16.1,Keystone,8112,Electrocute,0.259,39536
16.1,Spell,3,Exhaust,-1.7798,644
16.1,Spell,4,Flash,0.2277,50603
16.1,Spell,12,Teleport,-0.7217,17412
16.1,Spell,14,Ignite,0.0455,52436
16.1,Starter,1036,Long Sword,-4.3525,165
16.1,Starter,1054,Doran's Shield,-0.1598,17376
16.1,Starter,1055,Doran's Blade,0.4562,1830
16.1,Starter,1056,Doran's Ring,0.1803,38808
16.1,Starter,1082,Dark Seal,-1.7313,2162
16.1,Boots,3009,Boots of Swiftness,-1.1814,169
16.1,Boots,3020,Sorcerer's Shoes,-0.0976,48786
16.1,Boots,3047,Plated Steelcaps,2.9741,2469
16.1,Boots,3111,Mercury's Treads,0.6766,4363
16.1,Boots,3158,Ionian Boots of Lucidity,-7.2208,102
16.1,1st Item,3084,Heartsteel,-0.9397,112
16.1,1st Item,3100,Lich Bane,-0.5532,542
16.1,1st Item,3146,Hextech Gunblade,0.2536,46958
16.1,1st Item,3152,Hextech Rocketbelt,-2.413,1563
16.1,1st Item,4633,Riftmaker,-3.0731,617
16.1,1st Item,4645,Shadowflame,-10.0067,227
16.1,1st Item,4646,Stormsurge,-0.5899,4415
16.1,1st Item,6653,Liandry's Torment,-0.3358,3992
16.1,1st Item,6692,Eclipse,-0.2352,168
16.1,2nd Item,2510,Dusk and Dawn,0.8207,233
16.1,2nd Item,3041,Mejai's Soulstealer,1.657,767
16.1,2nd Item,3089,Rabadon's Deathcap,-0.5303,822
16.1,2nd Item,3100,Lich Bane,0.7503,2216
16.1,2nd Item,3102,Banshee's Veil,0.963,107
16.1,2nd Item,3135,Void Staff,2.2553,602
16.1,2nd Item,3146,Hextech Gunblade,-0.6804,1885
16.1,2nd Item,3152,Hextech Rocketbelt,-1.2564,1578
16.1,2nd Item,3157,Zhonya's Hourglass,1.0907,1596
16.1,2nd Item,3165,Morellonomicon,-0.7527,166
16.1,2nd Item,4633,Riftmaker,0.8157,4230
16.1,2nd Item,4645,Shadowflame,-0.1588,28358
16.1,2nd Item,4646,Stormsurge,-0.3009,5615
16.1,2nd Item,6653,Liandry's Torment,0.6104,2965
16.1,2nd Item,8010,Bloodletter's Curse,-3.2242,258
16.1,3rd Item,3041,Mejai's Soulstealer,0.0337,1030
16.1,3rd Item,3089,Rabadon's Deathcap,-1.4789,4661
16.1,3rd Item,3100,Lich Bane,1.233,938
16.1,3rd Item,3102,Banshee's Veil,1.4658,504
16.1,3rd Item,3135,Void Staff,0.8542,1871
16.1,3rd Item,3146,Hextech Gunblade,-2.345,382
16.1,3rd Item,3152,Hextech Rocketbelt,0.3128,347
16.1,3rd Item,3157,Zhonya's Hourglass,0.3278,13260
16.1,3rd Item,3165,Morellonomicon,-3.4882,343
16.1,3rd Item,4633,Riftmaker,-0.5053,1147
16.1,3rd Item,4645,Shadowflame,0.2286,6370
16.1,3rd Item,4646,Stormsurge,-0.3301,1401
16.1,3rd Item,6653,Liandry's Torment,0.0238,696
16.1,3rd Item,8010,Bloodletter's Curse,1.7194,326
16.1,4th+ Item,3041,Mejai's Soulstealer,-2.441,828
16.1,4th+ Item,3089,Rabadon's Deathcap,0.0642,4533
16.1,4th+ Item,3100,Lich Bane,-1.4325,320
16.1,4th+ Item,3102,Banshee's Veil,-0.3264,773
16.1,4th+ Item,3135,Void Staff,0.9644,2530
16.1,4th+ Item,3137,Cryptbloom,2.392,118
16.1,4th+ Item,3152,Hextech Rocketbelt,0.4204,168
16.1,4th+ Item,3157,Zhonya's Hourglass,-0.5465,4245
16.1,4th+ Item,3165,Morellonomicon,-0.4432,456
16.1,4th+ Item,4633,Riftmaker,1.1247,257
16.1,4th+ Item,4645,Shadowflame,0.8738,1080
16.1,4th+ Item,4646,Stormsurge,0.7161,477
16.1,4th+ Item,6653,Liandry's Torment,0.8079,211
16.1,4th+ Item,8010,Bloodletter's Curse,-2.0803,127
16.1,All Items,2510,Dusk and Dawn,-0.2205,438
16.1,All Items,3041,Mejai's Soulstealer,-0.158,2653
16.1,All Items,3084,Heartsteel,-0.6361,138
16.1,All Items,3089,Rabadon's Deathcap,-0.6979,10069
16.1,All Items,3100,Lich Bane,0.4998,4029
16.1,All Items,3102,Banshee's Veil,0.3534,1406
16.1,All Items,3135,Void Staff,1.1014,5068
16.1,All Items,3137,Cryptbloom,2.3854,236
16.1,All Items,3146,Hextech Gunblade,0.1972,49299
16.1,All Items,3152,Hextech Rocketbelt,-1.5205,3670
16.1,All Items,3157,Zhonya's Hourglass,0.1787,19155
16.1,All Items,3165,Morellonomicon,-1.7318,990
16.1,All Items,4633,Riftmaker,0.2013,6254
16.1,All Items,4645,Shadowflame,-0.1213,36050
16.1,All Items,4646,Stormsurge,-0.3689,11919
16.1,All Items,6610,Sundered Sky,-2.7806,122
16.1,All Items,6653,Liandry's Torment,0.084,7868
16.1,All Items,6692,Eclipse,-2.3723,255
16.1,All Items,8010,Bloodletter's Curse,-0.704,747
16.2,Keystone,8010,Conqueror,-0.6383,15697
16.2,Keystone,8021,Fleet Footwork,-0.9736,703
16.2,Keystone,8437,Grasp of the Undying,-0.2696,302
16.2,Keystone,8112,Electrocute,0.3085,39356
16.2,Spell,1,Cleanse,7.8163,129
16.2,Spell,3,Exhaust,1.2129,463
16.2,Spell,4,Flash,0.028,50949
16.2,Spell,12,Teleport,-0.5153,10873
16.2,Spell,14,Ignite,0.0562,50212
16.2,Starter,1036,Long Sword,-2.2798,117
16.2,Starter,1054,Doran's Shield,0.0244,15969
16.2,Starter,1055,Doran's Blade,0.7418,1652
16.2,Starter,1056,Doran's Ring,-0.0129,36545
16.2,Starter,1082,Dark Seal,-0.4997,1829
16.2,Boots,3009,Boots of Swiftness,1.0718,198
16.2,Boots,3020,Sorcerer's Shoes,-0.2156,44510
16.2,Boots,3047,Plated Steelcaps,2.5135,2429
16.2,Boots,3111,Mercury's Treads,0.2009,5098
16.2,1st Item,3100,Lich Bane,-2.2004,295
16.2,1st Item,3146,Hextech Gunblade,0.1108,48840
16.2,1st Item,3152,Hextech Rocketbelt,1.7324,552
16.2,1st Item,4633,Riftmaker,-1.4035,435
16.2,1st Item,4645,Shadowflame,1.6217,160
16.2,1st Item,4646,Stormsurge,-1.5176,2267
16.2,1st Item,6653,Liandry's Torment,-0.1933,1868
16.2,1st Item,6692,Eclipse,-8.3164,104
16.2,2nd Item,3041,Mejai's Soulstealer,1.0816,719
16.2,2nd Item,3089,Rabadon's Deathcap,-2.1353,791
16.2,2nd Item,3100,Lich Bane,0.293,915
16.2,2nd Item,3102,Banshee's Veil,4.8497,128
16.2,2nd Item,3135,Void Staff,-0.6147,622
16.2,2nd Item,3146,Hextech Gunblade,-1.1411,1061
16.2,2nd Item,3152,Hextech Rocketbelt,-3.3904,549
16.2,2nd Item,3157,Zhonya's Hourglass,0.2217,1405
16.2,2nd Item,3165,Morellonomicon,-5.6438,135
16.2,2nd Item,4633,Riftmaker,0.1646,3397
16.2,2nd Item,4645,Shadowflame,0.1779,32696
16.2,2nd Item,4646,Stormsurge,-0.3273,3333
16.2,2nd Item,6653,Liandry's Torment,-0.5989,1498
16.2,2nd Item,8010,Bloodletter's Curse,-1.9436,150
