patch,category,id,name,wpa,sample_size
16.1,Keystone,8010,Conqueror,-8.3002,102
16.1,Keystone,9923,Hail of Blades,-0.0431,36734
16.1,Keystone,8021,Fleet Footwork,-0.6373,255
16.1,Keystone,8008,Lethal Tempo,-0.0205,18798
16.1,Keystone,8437,Grasp of the Undying,0.5412,9029
16.1,Spell,1,Cleanse,6.561,240
16.1,Spell,3,Exhaust,-7.8785,584
16.1,Spell,4,Flash,0.0447,61042
16.1,Spell,6,Ghost,-0.8581,27973
16.1,Spell,12,Teleport,-5.3805,1522
16.1,Spell,14,Ignite,0.8433,38888
16.1,Starter,1036,Long Sword,1.2459,765
16.1,Starter,1054,Doran's Shield,-0.6861,10594
16.1,Starter,1055,Doran's Blade,0.1639,53427
16.1,Starter,1083,Cull,-11.3447,156
16.1,Boots,3006,Berserker's Greaves,0.0124,50414
16.1,Boots,3009,Boots of Swiftness,0.3264,4421
16.1,Boots,3047,Plated Steelcaps,-0.6257,1388
16.1,Boots,3111,Mercury's Treads,-1.0693,2628
16.1,Boots,3158,Ionian Boots of Lucidity,1.49,3196
16.1,1st Item,2512,Fiendhunter Bolts,-3.3547,1460
16.1,1st Item,3031,Infinity Edge,0.5416,445
16.1,1st Item,3032,Yun Tal Wildarrows,0.5784,798
16.1,1st Item,3033,Mortal Reminder,-2.9792,129
16.1,1st Item,3036,Lord Dominik's Regards,1.1863,149
16.1,1st Item,3046,Phantom Dancer,2.9919,351
16.1,1st Item,3074,Ravenous Hydra,0.7086,18751
16.1,1st Item,3097,Stormrazor,-0.8086,695
16.1,1st Item,3153,Blade of The Ruined King,-0.1223,8625
16.1,1st Item,3181,Hullbreaker,-4.5519,122
16.1,1st Item,3508,Essence Reaver,1.4545,3932
16.1,1st Item,3748,Titanic Hydra,-4.9505,318
16.1,1st Item,6631,Stridebreaker,1.536,2090
16.1,1st Item,6672,Kraken Slayer,-0.1273,1081
16.1,1st Item,6675,Navori Flickerblade,-1.7324,254
16.1,1st Item,6676,The Collector,-2.5195,400
16.1,1st Item,6698,Profane Hydra,-0.6118,22401
16.1,1st Item,6699,Voltaic Cyclosword,1.2719,157
16.1,2nd Item,2512,Fiendhunter Bolts,-0.6875,1970
16.1,2nd Item,2520,Bastionbreaker,-0.7408,259
16.1,2nd Item,3031,Infinity Edge,-0.7465,5702
16.1,2nd Item,3032,Yun Tal Wildarrows,-1.756,413
16.1,2nd Item,3033,Mortal Reminder,-0.7093,2287
16.1,2nd Item,3036,Lord Dominik's Regards,0.2664,4711
16.1,2nd Item,3046,Phantom Dancer,1.2649,11763
16.1,2nd Item,3074,Ravenous Hydra,-1.2694,1689
16.1,2nd Item,3091,Wit's End,0.9067,221
16.1,2nd Item,3097,Stormrazor,1.7345,405
16.1,2nd Item,3153,Blade of The Ruined King,-0.0524,3093
16.1,2nd Item,3181,Hullbreaker,-0.1844,673
16.1,2nd Item,3508,Essence Reaver,2.1169,1348
16.1,2nd Item,6610,Sundered Sky,-5.1067,121
16.1,2nd Item,6631,Stridebreaker,1.0084,754
16.1,2nd Item,6672,Kraken Slayer,0.1708,748
16.1,2nd Item,6675,Navori Flickerblade,-0.0277,6605
16.1,2nd Item,6676,The Collector,-0.6695,12017
16.1,2nd Item,6695,Serpent's Fang,0.2157,222
16.1,2nd Item,6698,Profane Hydra,-0.4052,856
16.1,2nd Item,6699,Voltaic Cyclosword,0.8616,387
16.1,3rd Item,2512,Fiendhunter Bolts,-0.0309,698
16.1,3rd Item,2517,Endless Hunger,3.6023,176
16.1,3rd Item,2520,Bastionbreaker,-0.4811,174
16.1,3rd Item,3031,Infinity Edge,0.4282,16227
16.1,3rd Item,3033,Mortal Reminder,-0.7877,3633
16.1,3rd Item,3036,Lord Dominik's Regards,0.7883,7040
16.1,3rd Item,3046,Phantom Dancer,0.3784,2756
16.1,3rd Item,3074,Ravenous Hydra,-0.6427,441
16.1,3rd Item,3091,Wit's End,0.9307,246
16.1,3rd Item,3097,Stormrazor,-1.4743,218
16.1,3rd Item,3139,Mercurial Scimitar,-0.9552,101
16.1,3rd Item,3153,Blade of The Ruined King,0.0141,3053
16.1,3rd Item,3181,Hullbreaker,0.6678,798
16.1,3rd Item,3508,Essence Reaver,-0.3789,275
16.1,3rd Item,6333,Death's Dance,-2.2527,131
16.1,3rd Item,6631,Stridebreaker,0.6727,317
16.1,3rd Item,6672,Kraken Slayer,-1.8645,687
16.1,3rd Item,6675,Navori Flickerblade,-2.2255,1713
16.1,3rd Item,6676,The Collector,-3.2297,1335
16.1,3rd Item,6694,Serylda's Grudge,0.5291,1382
16.1,3rd Item,6695,Serpent's Fang,-3.0821,342
16.1,3rd Item,6698,Profane Hydra,-1.943,207
16.1,3rd Item,6699,Voltaic Cyclosword,-0.7882,358
16.1,3rd Item,6701,Opportunity,-6.5911,166
16.1,4th+ Item,2512,Fiendhunter Bolts,-0.8287,691
16.1,4th+ Item,2517,Endless Hunger,-0.3127,952
16.1,4th+ Item,2520,Bastionbreaker,-0.8166,441
16.1,4th+ Item,3026,Guardian Angel,0.3468,726
16.1,4th+ Item,3031,Infinity Edge,-0.5816,5312
16.1,4th+ Item,3033,Mortal Reminder,-0.272,2747
16.1,4th+ Item,3036,Lord Dominik's Regards,0.0503,4160
16.1,4th+ Item,3046,Phantom Dancer,0.4345,1454
16.1,4th+ Item,3072,Bloodthirster,0.0322,379
16.1,4th+ Item,3073,Experimental Hexplate,-0.9421,276
16.1,4th+ Item,3074,Ravenous Hydra,-0.0186,291
16.1,4th+ Item,3091,Wit's End,-0.1785,438
16.1,4th+ Item,3097,Stormrazor,-0.3312,198
16.1,4th+ Item,3139,Mercurial Scimitar,-0.8061,1094
16.1,4th+ Item,3142,Youmuu's Ghostblade,-3.6939,331
16.1,4th+ Item,3143,Randuin's Omen,3.5589,132
16.1,4th+ Item,3153,Blade of The Ruined King,0.5833,2533
16.1,4th+ Item,3156,Maw of Malmortius,-0.2664,150
16.1,4th+ Item,3181,Hullbreaker,0.9611,899
16.1,4th+ Item,3508,Essence Reaver,1.2926,155
16.1,4th+ Item,3814,Edge of Night,1.3756,217
16.1,4th+ Item,6333,Death's Dance,4.1582,585
16.1,4th+ Item,6631,Stridebreaker,2.9352,354
16.1,4th+ Item,6672,Kraken Slayer,1.7166,1050
16.1,4th+ Item,6675,Navori Flickerblade,-0.1356,1280
16.1,4th+ Item,6676,The Collector,-1.3597,595
16.1,4th+ Item,6694,Serylda's Grudge,-0.6439,922
16.1,4th+ Item,6695,Serpent's Fang,-0.3213,872
16.1,4th+ Item,6696,Axiom Arc,-0.8432,106
16.1,4th+ Item,6698,Profane Hydra,-0.5122,227
16.1,4th+ Item,6699,Voltaic Cyclosword,0.7448,1890
16.1,4th+ Item,6701,Opportunity,-1.08,1256
16.1,All Items,2512,Fiendhunter Bolts,-1.3806,4836
16.1,All Items,2517,Endless Hunger,0.5797,1216
16.1,All Items,2520,Bastionbreaker,-0.7115,970
16.1,All Items,3026,Guardian Angel,0.2357,833
16.1,All Items,3031,Infinity Edge,-0.0034,27760
16.1,All Items,3032,Yun Tal Wildarrows,-0.5536,1326
