patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,1.9289,596
16.1,Keystone,8010,Conqueror,3.129,1739
16.1,Keystone,9923,Hail of Blades,-2.8894,1153
16.1,Keystone,8021,Fleet Footwork,-9.4484,182
16.1,Keystone,8005,Press the Attack,-3.0538,22840
16.1,Keystone,8008,Lethal Tempo,0.8279,87938
16.1,Keystone,8128,Dark Harvest,-4.1577,686
16.1,Spell,1,Cleanse,-0.1972,10693
16.1,Spell,3,Exhaust,0.334,3013
16.1,Spell,4,Flash,0.0032,115299
16.1,Spell,6,Ghost,-7.6747,221
16.1,Spell,7,Heal,-4.2588,716
16.1,Spell,12,Teleport,-4.7896,155
16.1,Spell,14,Ignite,-6.302,181
16.1,Spell,21,Barrier,0.0734,100338
16.1,Starter,1036,Long Sword,-6.1266,421
16.1,Starter,1055,Doran's Blade,0.0445,114139
16.1,Starter,1083,Cull,-2.6692,492
16.1,Boots,3006,Berserker's Greaves,-0.1334,79521
16.1,Boots,3009,Boots of Swiftness,-1.4536,3959
16.1,Boots,3047,Plated Steelcaps,0.2252,10968
16.1,Boots,3111,Mercury's Treads,-1.1074,4929
16.1,1st Item,2520,Bastionbreaker,-1.219,119
16.1,1st Item,3031,Infinity Edge,-1.1908,1012
16.1,1st Item,3032,Yun Tal Wildarrows,-3.5547,160
16.1,1st Item,3072,Bloodthirster,-0.3001,41763
16.1,1st Item,3097,Stormrazor,-2.5178,480
16.1,1st Item,3142,Youmuu's Ghostblade,3.1607,1251
16.1,1st Item,3179,Umbral Glaive,3.6912,423
16.1,1st Item,3508,Essence Reaver,0.8928,41636
16.1,1st Item,6676,The Collector,-1.4672,14624
16.1,1st Item,6695,Serpent's Fang,1.6443,482
16.1,1st Item,6697,Hubris,-0.5631,9246
16.1,2nd Item,2520,Bastionbreaker,-1.0619,211
16.1,2nd Item,2523,Hexoptics C44,0.6559,208
16.1,2nd Item,3031,Infinity Edge,0.1264,43142
16.1,2nd Item,3033,Mortal Reminder,0.3683,1204
16.1,2nd Item,3036,Lord Dominik's Regards,0.9815,3456
16.1,2nd Item,3072,Bloodthirster,-0.4382,10752
