patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,1.796,183
16.1,Keystone,8230,Stormraider's Surge,-4.0864,167
16.1,Keystone,8010,Conqueror,-13.8585,181
16.1,Keystone,8021,Fleet Footwork,-6.7656,3006
16.1,Keystone,8360,Unsealed Spellbook,-1.2394,1192
16.1,Keystone,8437,Grasp of the Undying,0.2574,115410
16.1,Keystone,8229,Arcane Comet,-5.6955,207
16.1,Spell,3,Exhaust,0.1554,2695
16.1,Spell,4,Flash,0.1064,55340
16.1,Spell,6,Ghost,0.1931,88052
16.1,Spell,12,Teleport,-0.3871,88818
16.1,Spell,14,Ignite,1.8787,6170
16.1,Spell,21,Barrier,-0.9831,168
16.1,Starter,1028,Ruby Crystal,-3.103,5354
16.1,Starter,1054,Doran's Shield,0.1666,114639
16.1,Boots,3009,Boots of Swiftness,0.6962,66774
16.1,Boots,3047,Plated Steelcaps,-0.1709,32182
16.1,Boots,3111,Mercury's Treads,-1.5507,11244
16.1,1st Item,2504,Kaenic Rookern,-2.0837,128
16.1,1st Item,2525,Protoplasm Harness,-4.3183,293
16.1,1st Item,3065,Spirit Visage,-2.6811,938
16.1,1st Item,3068,Sunfire Aegis,-4.8664,268
16.1,1st Item,3075,Thornmail,-2.9621,384
16.1,1st Item,3083,Warmog's Armor,0.5757,68875
16.1,1st Item,3084,Heartsteel,-0.6676,45165
16.1,1st Item,3143,Randuin's Omen,-4.7517,130
16.1,1st Item,3748,Titanic Hydra,-0.2732,251
16.1,1st Item,6664,Hollow Radiance,-5.4807,265
16.1,2nd Item,2501,Overlord's Bloodmail,-4.1005,193
16.1,2nd Item,2502,Unending Despair,0.2253,2634
16.1,2nd Item,2504,Kaenic Rookern,1.5117,136
16.1,2nd Item,2524,Bandlepipes,-4.1415,121
16.1,2nd Item,2525,Protoplasm Harness,0.7892,793
16.1,2nd Item,3065,Spirit Visage,-0.7217,5917
16.1,2nd Item,3068,Sunfire Aegis,-2.0096,313
16.1,2nd Item,3075,Thornmail,-0.084,4137
16.1,2nd Item,3083,Warmog's Armor,0.8436,25099
16.1,2nd Item,3084,Heartsteel,-0.2786,62069
16.1,2nd Item,3143,Randuin's Omen,0.9804,1273
16.1,2nd Item,3742,Dead Man's Plate,-0.3072,408
16.1,2nd Item,3748,Titanic Hydra,0.6358,2761
16.1,2nd Item,4401,Force of Nature,0.1343,118
16.1,2nd Item,6664,Hollow Radiance,-3.1187,254
16.1,3rd Item,2501,Overlord's Bloodmail,-2.7363,2265
16.1,3rd Item,2502,Unending Despair,0.6456,3130
16.1,3rd Item,2504,Kaenic Rookern,0.121,285
16.1,3rd Item,2524,Bandlepipes,-1.1679,205
16.1,3rd Item,2525,Protoplasm Harness,-1.7787,1332
16.1,3rd Item,3065,Spirit Visage,-0.0877,15930
16.1,3rd Item,3068,Sunfire Aegis,-1.2225,164
16.1,3rd Item,3075,Thornmail,-0.4413,8374
16.1,3rd Item,3083,Warmog's Armor,-1.0469,1538
16.1,3rd Item,3084,Heartsteel,-1.5812,581
16.1,3rd Item,3110,Frozen Heart,-4.9343,145
16.1,3rd Item,3143,Randuin's Omen,0.9262,3216
16.1,3rd Item,3181,Hullbreaker,1.9743,127
16.1,3rd Item,3742,Dead Man's Plate,1.3175,6045
16.1,3rd Item,3748,Titanic Hydra,0.2247,30209
16.1,3rd Item,4401,Force of Nature,-1.2031,404
16.1,3rd Item,6664,Hollow Radiance,-3.6963,170
16.1,3rd Item,6665,"Jak'Sho, The Protean",-4.3643,306
16.1,4th+ Item,2501,Overlord's Bloodmail,-0.265,8305
16.1,4th+ Item,2502,Unending Despair,1.0215,2171
16.1,4th+ Item,2504,Kaenic Rookern,0.9473,337
16.1,4th+ Item,2524,Bandlepipes,-0.1061,161
16.1,4th+ Item,2525,Protoplasm Harness,-0.2639,1109
16.1,4th+ Item,3053,Sterak's Gage,2.0101,129
16.1,4th+ Item,3065,Spirit Visage,0.0562,11073
16.1,4th+ Item,3068,Sunfire Aegis,-2.3877,137
16.1,4th+ Item,3073,Experimental Hexplate,1.6299,102
16.1,4th+ Item,3075,Thornmail,-1.0054,5789
16.1,4th+ Item,3083,Warmog's Armor,-2.0502,468
16.1,4th+ Item,3110,Frozen Heart,3.5272,206
16.1,4th+ Item,3143,Randuin's Omen,0.428,3870
16.1,4th+ Item,3181,Hullbreaker,-0.8628,102
16.1,4th+ Item,3742,Dead Man's Plate,1.2614,3304
16.1,4th+ Item,3748,Titanic Hydra,-0.0467,5725
16.1,4th+ Item,4401,Force of Nature,0.8252,624
16.1,4th+ Item,6610,Sundered Sky,-0.9297,358
16.1,4th+ Item,6665,"Jak'Sho, The Protean",1.3528,699
16.1,All Items,2501,Overlord's Bloodmail,-0.8527,10827
16.1,All Items,2502,Unending Despair,0.6335,8009
16.1,All Items,2504,Kaenic Rookern,0.3291,889
16.1,All Items,2524,Bandlepipes,-2.0029,526
16.1,All Items,2525,Protoplasm Harness,-0.9535,3536
16.1,All Items,3053,Sterak's Gage,1.4176,181
16.1,All Items,3065,Spirit Visage,-0.2229,33889
16.1,All Items,3068,Sunfire Aegis,-2.7805,885
16.1,All Items,3073,Experimental Hexplate,1.2674,142
16.1,All Items,3075,Thornmail,-0.5855,18710
16.1,All Items,3083,Warmog's Armor,0.6062,95989
16.1,All Items,3084,Heartsteel,-0.4527,107859
16.1,All Items,3110,Frozen Heart,-0.8366,424
16.1,All Items,3143,Randuin's Omen,0.6159,8541
16.1,All Items,3181,Hullbreaker,0.0513,295
16.1,All Items,3742,Dead Man's Plate,1.1839,9822
16.1,All Items,3748,Titanic Hydra,0.2102,38967
16.1,All Items,4401,Force of Nature,-0.3997,1199
16.1,All Items,6610,Sundered Sky,-0.6675,412
16.1,All Items,6664,Hollow Radiance,-3.6436,789
16.1,All Items,6665,"Jak'Sho, The Protean",-0.6523,1099
16.2,Keystone,8369,First Strike,-5.3096,317
16.2,Keystone,8230,Stormraider's Surge,-4.409,201
16.2,Keystone,8010,Conqueror,-9.5071,134
16.2,Keystone,8021,Fleet Footwork,-5.4188,3272
16.2,Keystone,8360,Unsealed Spellbook,-0.6247,2708
16.2,Keystone,8437,Grasp of the Undying,0.2537,106979
16.2,Keystone,8229,Arcane Comet,-4.1648,188
16.2,Spell,3,Exhaust,1.6298,1856
16.2,Spell,4,Flash,0.2243,49946
16.2,Spell,6,Ghost,0.0881,82410
16.2,Spell,12,Teleport,-0.3483,88325
16.2,Spell,14,Ignite,1.6819,5444
16.2,Spell,21,Barrier,-0.7835,129
16.2,Starter,1006,Rejuvenation Bead,10.5789,152
16.2,Starter,1028,Ruby Crystal,-2.4951,4630
16.2,Starter,1054,Doran's Shield,0.0987,108761
16.2,Starter,1055,Doran's Blade,-2.8142,101
16.2,Starter,1083,Cull,-1.2053,139
16.2,Boots,3009,Boots of Swiftness,0.7344,63410
16.2,Boots,3047,Plated Steelcaps,-0.5861,30178
16.2,Boots,3111,Mercury's Treads,-1.663,11073
16.2,1st Item,2504,Kaenic Rookern,-7.1678,134
16.2,1st Item,2525,Protoplasm Harness,-5.8548,132
16.2,1st Item,3065,Spirit Visage,-3.7284,995
16.2,1st Item,3068,Sunfire Aegis,-5.1741,248
16.2,1st Item,3075,Thornmail,-1.9338,461
16.2,1st Item,3083,Warmog's Armor,0.2582,67271
16.2,1st Item,3084,Heartsteel,-0.22,40739
