patch,category,id,name,wpa,sample_size
16.1,Keystone,8005,Press the Attack,-0.539,977
16.1,Keystone,8008,Lethal Tempo,-1.7198,184
16.1,Keystone,8010,Conqueror,0.0192,117506
16.1,Keystone,8128,Dark Harvest,-9.5218,145
16.1,Keystone,8369,First Strike,0.1872,3840
16.1,Spell,3,Exhaust,1.3602,1056
16.1,Spell,4,Flash,-1.0416,15436
16.1,Spell,6,Ghost,0.1427,106090
16.1,Spell,11,Smite,-0.0,122943
16.1,Spell,14,Ignite,-1.8474,292
16.1,Starter,1101,Scorchclaw Pup,0.3796,46289
16.1,Starter,1102,Gustwalker Hatchling,-0.2128,74830
16.1,Starter,1103,Mosstomper Seedling,-0.9768,1690
16.1,Boots,3009,Boots of Swiftness,0.2377,1446
16.1,Boots,3020,Sorcerer's Shoes,-0.5764,56178
16.1,Boots,3047,Plated Steelcaps,1.3613,24475
16.1,Boots,3111,Mercury's Treads,0.2311,22173
16.1,Boots,3158,Ionian Boots of Lucidity,-0.8452,4936
16.1,1st Item,2510,Dusk and Dawn,0.3319,94526
16.1,1st Item,3100,Lich Bane,-3.5708,488
16.1,1st Item,3115,Nashor's Tooth,-1.1267,24629
16.1,1st Item,3146,Hextech Gunblade,3.3794,123
16.1,1st Item,4633,Riftmaker,-8.485,201
16.1,2nd Item,2510,Dusk and Dawn,2.1715,11227
16.1,2nd Item,3041,Mejai's Soulstealer,1.8124,604
16.1,2nd Item,3089,Rabadon's Deathcap,-0.777,1772
16.1,2nd Item,3100,Lich Bane,-3.7557,263
16.1,2nd Item,3115,Nashor's Tooth,-0.0121,66099
16.1,2nd Item,3146,Hextech Gunblade,-1.72,497
16.1,2nd Item,3157,Zhonya's Hourglass,1.065,397
16.1,2nd Item,4633,Riftmaker,-0.7665,23150
16.1,2nd Item,4645,Shadowflame,-0.5978,6491
16.1,3rd Item,2510,Dusk and Dawn,1.0268,1147
16.1,3rd Item,3041,Mejai's Soulstealer,0.6972,1663
16.1,3rd Item,3065,Spirit Visage,-3.7931,110
16.1,3rd Item,3089,Rabadon's Deathcap,1.1002,15336
16.1,3rd Item,3102,Banshee's Veil,-1.6564,323
16.1,3rd Item,3115,Nashor's Tooth,-0.647,2795
16.1,3rd Item,3135,Void Staff,-2.701,646
16.1,3rd Item,3143,Randuin's Omen,3.2568,136
16.1,3rd Item,3146,Hextech Gunblade,-2.0766,389
16.1,3rd Item,3152,Hextech Rocketbelt,-1.5917,184
16.1,3rd Item,3157,Zhonya's Hourglass,-0.69,6392
16.1,3rd Item,3165,Morellonomicon,-0.8105,138
16.1,3rd Item,4629,Cosmic Drive,2.4326,145
16.1,3rd Item,4633,Riftmaker,-0.0894,44696
16.1,3rd Item,4645,Shadowflame,-0.4698,12491
16.1,3rd Item,8010,Bloodletter's Curse,2.1129,389
16.1,4th+ Item,2504,Kaenic Rookern,5.2348,286
16.1,4th+ Item,2510,Dusk and Dawn,3.1106,334
16.1,4th+ Item,3041,Mejai's Soulstealer,-0.5165,3652
16.1,4th+ Item,3065,Spirit Visage,-0.1697,484
16.1,4th+ Item,3089,Rabadon's Deathcap,0.1438,18101
16.1,4th+ Item,3100,Lich Bane,-0.6508,210
16.1,4th+ Item,3102,Banshee's Veil,0.8804,1442
16.1,4th+ Item,3110,Frozen Heart,0.4063,101
16.1,4th+ Item,3115,Nashor's Tooth,-3.0303,329
16.1,4th+ Item,3135,Void Staff,1.4951,4550
16.1,4th+ Item,3137,Cryptbloom,-3.4896,235
16.1,4th+ Item,3143,Randuin's Omen,-0.8652,666
16.1,4th+ Item,3146,Hextech Gunblade,-1.5688,528
16.1,4th+ Item,3152,Hextech Rocketbelt,1.304,104
16.1,4th+ Item,3157,Zhonya's Hourglass,-0.4477,18343
16.1,4th+ Item,3165,Morellonomicon,-0.2031,804
16.1,4th+ Item,4401,Force of Nature,5.6068,161
16.1,4th+ Item,4629,Cosmic Drive,-1.3431,492
16.1,4th+ Item,4633,Riftmaker,0.6793,3341
16.1,4th+ Item,4645,Shadowflame,0.0872,9625
16.1,4th+ Item,4646,Stormsurge,-3.0371,169
16.1,4th+ Item,6665,"Jak'Sho, The Protean",-1.5776,329
16.1,4th+ Item,8010,Bloodletter's Curse,0.5983,600
16.1,4th+ Item,8020,Abyssal Mask,-0.6747,195
16.1,All Items,2504,Kaenic Rookern,4.0037,369
16.1,All Items,2510,Dusk and Dawn,0.5409,107252
16.1,All Items,3041,Mejai's Soulstealer,0.0429,5941
16.1,All Items,3065,Spirit Visage,-0.7789,610
16.1,All Items,3089,Rabadon's Deathcap,0.5199,35358
16.1,All Items,3100,Lich Bane,-2.3059,1061
16.1,All Items,3102,Banshee's Veil,0.4187,1858
16.1,All Items,3110,Frozen Heart,-0.0329,200
16.1,All Items,3115,Nashor's Tooth,-0.3347,93874
16.1,All Items,3118,Malignance,0.445,155
16.1,All Items,3135,Void Staff,0.9077,5360
16.1,All Items,3137,Cryptbloom,-3.5034,276
16.1,All Items,3143,Randuin's Omen,-0.2083,835
16.1,All Items,3146,Hextech Gunblade,-1.2751,1566
16.1,All Items,3152,Hextech Rocketbelt,-0.6876,336
16.1,All Items,3157,Zhonya's Hourglass,-0.4801,25307
16.1,All Items,3165,Morellonomicon,-0.5081,961
16.1,All Items,4401,Force of Nature,4.0849,230
16.1,All Items,4629,Cosmic Drive,-0.8376,755
16.1,All Items,4633,Riftmaker,-0.2947,71440
16.1,All Items,4645,Shadowflame,-0.3219,28741
16.1,All Items,4646,Stormsurge,-1.235,255
16.1,All Items,6653,Liandry's Torment,-3.5145,208
16.1,All Items,6665,"Jak'Sho, The Protean",-2.3333,411
16.1,All Items,8010,Bloodletter's Curse,0.8353,1086
16.1,All Items,8020,Abyssal Mask,-0.8734,255
16.2,Keystone,8369,First Strike,1.6367,2243
16.2,Keystone,8010,Conqueror,-0.0073,81684
16.2,Keystone,8005,Press the Attack,-2.9489,484
16.2,Keystone,8008,Lethal Tempo,-2.9508,189
16.2,Keystone,8128,Dark Harvest,-4.7849,176
16.2,Spell,3,Exhaust,0.0178,671
16.2,Spell,4,Flash,-0.576,12964
16.2,Spell,6,Ghost,0.1016,71131
16.2,Spell,11,Smite,0.0,85029
16.2,Spell,14,Ignite,0.7537,193
16.2,Starter,1101,Scorchclaw Pup,0.5354,28996
16.2,Starter,1102,Gustwalker Hatchling,-0.3096,54349
16.2,Starter,1103,Mosstomper Seedling,0.8364,1560
16.2,Boots,3009,Boots of Swiftness,-0.2482,935
16.2,Boots,3020,Sorcerer's Shoes,-0.4638,43922
16.2,Boots,3047,Plated Steelcaps,0.978,15262
16.2,Boots,3111,Mercury's Treads,0.4432,14156
16.2,Boots,3158,Ionian Boots of Lucidity,-0.6339,2514
16.2,1st Item,2510,Dusk and Dawn,0.24,69211
16.2,1st Item,3100,Lich Bane,-9.8115,118
16.2,1st Item,3115,Nashor's Tooth,-1.1573,13364
16.2,1st Item,4633,Riftmaker,-1.0783,133
16.2,2nd Item,2510,Dusk and Dawn,2.0281,7423
16.2,2nd Item,3041,Mejai's Soulstealer,0.4186,489
16.2,2nd Item,3089,Rabadon's Deathcap,0.6471,1137
16.2,2nd Item,3100,Lich Bane,1.5228,156
16.2,2nd Item,3115,Nashor's Tooth,0.0915,42349
16.2,2nd Item,3146,Hextech Gunblade,2.7908,192
16.2,2nd Item,3157,Zhonya's Hourglass,-1.0682,331
16.2,2nd Item,4633,Riftmaker,-0.7167,17837
16.2,2nd Item,4645,Shadowflame,-1.1803,6556
