patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,2.9649,102
16.1,Keystone,8214,Summon Aery,0.3341,1104
16.1,Keystone,8229,Arcane Comet,1.161,237
16.1,Keystone,8128,Dark Harvest,8.2956,147
16.1,Keystone,8112,Electrocute,-1.2416,2009
16.1,Keystone,8351,Glacial Augment,2.3366,248
16.1,Spell,3,Exhaust,-3.0957,261
16.1,Spell,4,Flash,-0.0,3941
16.1,Spell,7,Heal,-0.6674,598
16.1,Spell,14,Ignite,0.3025,3027
16.1,Starter,3865,World Atlas,-0.0,3941
16.1,Boots,3009,Boots of Swiftness,0.2803,276
16.1,Boots,3020,Sorcerer's Shoes,-1.3043,1611
16.1,Boots,3158,Ionian Boots of Lucidity,0.3625,1686
16.1,2nd Item,2065,Shurelya's Battlesong,-0.0513,294
16.1,2nd Item,3116,Rylai's Crystal Scepter,1.1016,256
16.1,2nd Item,3118,Malignance,-0.062,2109
16.1,2nd Item,3152,Hextech Rocketbelt,1.2706,108
16.1,2nd Item,6620,Echoes of Helia,0.0596,214
16.1,2nd Item,6653,Liandry's Torment,0.4808,114
16.1,2nd Item,6655,Luden's Echo,1.6733,268
16.1,3rd Item,2065,Shurelya's Battlesong,4.0195,160
16.1,3rd Item,2526,Whispering Circlet,2.5012,178
16.1,3rd Item,3116,Rylai's Crystal Scepter,2.089,504
16.1,3rd Item,3118,Malignance,-1.9471,201
16.1,3rd Item,3157,Zhonya's Hourglass,-5.6096,132
16.1,3rd Item,4645,Shadowflame,3.226,177
16.1,3rd Item,4646,Stormsurge,-1.0605,747
16.1,3rd Item,6620,Echoes of Helia,0.7616,104
16.1,3rd Item,6653,Liandry's Torment,1.3978,304
16.1,4th+ Item,3089,Rabadon's Deathcap,0.0778,128
16.1,4th+ Item,3116,Rylai's Crystal Scepter,-1.2276,233
16.1,4th+ Item,3157,Zhonya's Hourglass,-0.5596,168
16.1,4th+ Item,3165,Morellonomicon,-5.0885,133
16.1,4th+ Item,4645,Shadowflame,-0.6401,243
16.1,4th+ Item,6653,Liandry's Torment,1.937,141
16.1,All Items,4646,Stormsurge,-0.95,927
16.1,All Items,4645,Shadowflame,1.0557,428
16.1,All Items,2526,Whispering Circlet,0.9526,279
16.1,All Items,6653,Liandry's Torment,1.3468,559
16.1,All Items,3118,Malignance,-0.2842,2345
16.1,All Items,6655,Luden's Echo,1.3126,350
16.1,All Items,3107,Redemption,-1.469,123
16.1,All Items,2065,Shurelya's Battlesong,1.9174,513
16.1,All Items,3165,Morellonomicon,-4.8654,234
16.1,All Items,3157,Zhonya's Hourglass,-2.3891,308
16.1,All Items,3116,Rylai's Crystal Scepter,1.0541,995
16.1,All Items,3089,Rabadon's Deathcap,0.342,174
16.1,All Items,3152,Hextech Rocketbelt,1.0355,172
16.1,All Items,6620,Echoes of Helia,-0.0723,339
16.2,Keystone,8214,Summon Aery,2.0958,1296
16.2,Keystone,8229,Arcane Comet,-2.3046,234
16.2,Keystone,8128,Dark Harvest,8.8632,135
16.2,Keystone,8112,Electrocute,-2.3358,2016
16.2,Keystone,8351,Glacial Augment,4.4971,293
16.2,Spell,3,Exhaust,-2.3983,279
16.2,Spell,4,Flash,-0.0107,4125
16.2,Spell,7,Heal,1.0016,822
16.2,Spell,14,Ignite,0.0414,2981
16.2,Starter,3865,World Atlas,0.0,4126
16.2,Boots,3009,Boots of Swiftness,0.9694,312
16.2,Boots,3020,Sorcerer's Shoes,0.0881,1759
16.2,Boots,3158,Ionian Boots of Lucidity,-0.9184,1668
16.2,2nd Item,2065,Shurelya's Battlesong,-2.0671,342
16.2,2nd Item,3116,Rylai's Crystal Scepter,1.2701,235
16.2,2nd Item,3118,Malignance,0.3464,2232
16.2,2nd Item,4646,Stormsurge,-0.2686,146
16.2,2nd Item,6620,Echoes of Helia,1.9273,272
16.2,2nd Item,6655,Luden's Echo,-3.1338,241
16.2,3rd Item,2065,Shurelya's Battlesong,2.4191,167
16.2,3rd Item,2526,Whispering Circlet,-3.6018,223
16.2,3rd Item,3116,Rylai's Crystal Scepter,-0.1474,542
16.2,3rd Item,3118,Malignance,-0.6702,198
16.2,3rd Item,3157,Zhonya's Hourglass,-0.0594,182
16.2,3rd Item,4645,Shadowflame,-0.2207,190
16.2,3rd Item,4646,Stormsurge,1.408,766
16.2,3rd Item,6653,Liandry's Torment,-0.5487,287
16.2,4th+ Item,3116,Rylai's Crystal Scepter,-0.7025,228
16.2,4th+ Item,3157,Zhonya's Hourglass,-0.4893,190
16.2,4th+ Item,3165,Morellonomicon,-1.8604,108
16.2,4th+ Item,4645,Shadowflame,0.2393,219
16.2,4th+ Item,6653,Liandry's Torment,1.5538,170
16.2,All Items,4646,Stormsurge,0.9442,1011
16.2,All Items,4645,Shadowflame,-0.3444,420
16.2,All Items,2526,Whispering Circlet,-1.5708,307
16.2,All Items,6653,Liandry's Torment,0.5476,523
16.2,All Items,3118,Malignance,0.2863,2472
16.2,All Items,6655,Luden's Echo,-3.3165,313
16.2,All Items,3107,Redemption,0.9507,160
16.2,All Items,2065,Shurelya's Battlesong,-0.5114,599
16.2,All Items,3165,Morellonomicon,-1.5014,209
16.2,All Items,6617,Moonstone Renewer,1.5026,140
16.2,All Items,3157,Zhonya's Hourglass,-0.4533,415
16.2,All Items,3116,Rylai's Crystal Scepter,0.0581,1006
16.2,All Items,3089,Rabadon's Deathcap,-3.3783,144
16.2,All Items,3152,Hextech Rocketbelt,-2.8926,157
16.2,All Items,6620,Echoes of Helia,1.0213,365
16.3,Keystone,8214,Summon Aery,1.0972,1262
16.3,Keystone,8229,Arcane Comet,-1.3435,256
16.3,Keystone,8128,Dark Harvest,1.2535,158
16.3,Keystone,8112,Electrocute,-0.2762,2180
16.3,Keystone,8351,Glacial Augment,-2.0316,281
16.3,Spell,3,Exhaust,-1.5133,289
16.3,Spell,4,Flash,0.0135,4291
16.3,Spell,7,Heal,-0.9191,723
16.3,Spell,14,Ignite,0.3089,3246
16.3,Starter,3865,World Atlas,-0.0,4292
16.3,Boots,3009,Boots of Swiftness,1.8276,245
16.3,Boots,3020,Sorcerer's Shoes,-0.3181,1813
16.3,Boots,3158,Ionian Boots of Lucidity,-0.0458,1808
16.3,2nd Item,2065,Shurelya's Battlesong,0.3864,280
16.3,2nd Item,3116,Rylai's Crystal Scepter,-3.1355,267
16.3,2nd Item,3118,Malignance,0.3916,2425
16.3,2nd Item,4646,Stormsurge,2.3433,152
16.3,2nd Item,6620,Echoes of Helia,1.8883,258
16.3,2nd Item,6655,Luden's Echo,-2.227,282
16.3,3rd Item,2065,Shurelya's Battlesong,3.2004,133
16.3,3rd Item,2526,Whispering Circlet,-2.2194,218
16.3,3rd Item,3116,Rylai's Crystal Scepter,0.9898,638
16.3,3rd Item,3118,Malignance,-1.0673,193
16.3,3rd Item,3157,Zhonya's Hourglass,2.6564,184
16.3,3rd Item,3165,Morellonomicon,-2.2262,102
16.3,3rd Item,4645,Shadowflame,1.1408,190
16.3,3rd Item,4646,Stormsurge,-1.4669,794
16.3,3rd Item,6653,Liandry's Torment,2.0833,317
16.3,4th+ Item,3089,Rabadon's Deathcap,1.1629,124
16.3,4th+ Item,3116,Rylai's Crystal Scepter,0.2021,258
16.3,4th+ Item,3157,Zhonya's Hourglass,2.0271,155
16.3,4th+ Item,3165,Morellonomicon,-0.5887,164
16.3,4th+ Item,4645,Shadowflame,-2.4886,236
16.3,4th+ Item,4646,Stormsurge,2.6065,103
16.3,4th+ Item,6653,Liandry's Torment,0.7116,180
16.3,All Items,4646,Stormsurge,-0.5149,1049
16.3,All Items,4645,Shadowflame,-0.6626,434
16.3,All Items,2526,Whispering Circlet,-2.9083,273
16.3,All Items,6653,Liandry's Torment,1.3873,553
16.3,All Items,3118,Malignance,0.3553,2669
16.3,All Items,6655,Luden's Echo,-1.4822,346
16.3,All Items,3107,Redemption,-4.7031,103
16.3,All Items,2065,Shurelya's Battlesong,1.2617,513
16.3,All Items,3165,Morellonomicon,-1.167,280
16.3,All Items,3157,Zhonya's Hourglass,2.152,372
16.3,All Items,3116,Rylai's Crystal Scepter,-0.1319,1164
16.3,All Items,3089,Rabadon's Deathcap,1.6993,159
16.3,All Items,3152,Hextech Rocketbelt,-0.427,126
16.3,All Items,6620,Echoes of Helia,1.1452,343
16.4,Keystone,8369,First Strike,0.0169,263
16.4,Keystone,8214,Summon Aery,1.2865,6577
16.4,Keystone,8229,Arcane Comet,-1.4927,721
16.4,Keystone,8128,Dark Harvest,-1.272,241
16.4,Keystone,8112,Electrocute,-1.3823,4429
16.4,Keystone,8351,Glacial Augment,0.8114,575
16.4,Spell,3,Exhaust,-2.096,985
16.4,Spell,4,Flash,0.0122,12926
16.4,Spell,7,Heal,2.2997,4302
16.4,Spell,14,Ignite,-1.0903,7585
16.4,Starter,3865,World Atlas,-0.0,12931
16.4,Boots,3009,Boots of Swiftness,0.5274,586
16.4,Boots,3020,Sorcerer's Shoes,-1.1638,4546
16.4,Boots,3047,Plated Steelcaps,4.8488,102
16.4,Boots,3111,Mercury's Treads,-1.5106,144
16.4,Boots,3158,Ionian Boots of Lucidity,0.8807,6613
16.4,2nd Item,2065,Shurelya's Battlesong,0.7524,1882
16.4,2nd Item,3116,Rylai's Crystal Scepter,0.2667,2096
16.4,2nd Item,3118,Malignance,-0.0337,6013
16.4,2nd Item,3152,Hextech Rocketbelt,-1.0229,192
16.4,2nd Item,4646,Stormsurge,-5.6956,232
16.4,2nd Item,6620,Echoes of Helia,0.4392,943
16.4,2nd Item,6653,Liandry's Torment,-5.6357,101
16.4,2nd Item,6655,Luden's Echo,-1.6177,362
16.4,3rd Item,2065,Shurelya's Battlesong,1.1241,1184
16.4,3rd Item,2526,Whispering Circlet,2.5438,466
16.4,3rd Item,3107,Redemption,0.4082,158
16.4,3rd Item,3116,Rylai's Crystal Scepter,0.2298,3029
16.4,3rd Item,3118,Malignance,-0.2969,603
16.4,3rd Item,3157,Zhonya's Hourglass,0.3597,382
16.4,3rd Item,3165,Morellonomicon,-3.6723,130
16.4,3rd Item,4005,Imperial Mandate,-4.4137,136
