patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,-5.4922,101
16.1,Keystone,8229,Arcane Comet,1.0456,8987
16.1,Keystone,8128,Dark Harvest,-3.6913,1944
16.1,Spell,3,Exhaust,0.6277,1166
16.1,Spell,4,Flash,-0.0046,11255
16.1,Spell,6,Ghost,0.8089,1612
16.1,Spell,7,Heal,6.3422,164
16.1,Spell,12,Teleport,-0.2785,5138
16.1,Spell,14,Ignite,-2.2346,1093
16.1,Spell,21,Barrier,0.2983,2015
16.1,Starter,1056,Doran's Ring,0.0738,11136
16.1,Boots,3009,Boots of Swiftness,-1.9043,210
16.1,Boots,3020,Sorcerer's Shoes,0.022,9476
16.1,Boots,3158,Ionian Boots of Lucidity,1.1077,548
16.1,1st Item,2503,Blackfire Torch,0.0935,5363
16.1,1st Item,3116,Rylai's Crystal Scepter,0.0507,3035
16.1,1st Item,6653,Liandry's Torment,0.2313,2341
16.1,2nd Item,2503,Blackfire Torch,-1.646,719
16.1,2nd Item,2526,Whispering Circlet,-0.2564,129
16.1,2nd Item,3116,Rylai's Crystal Scepter,0.1478,3930
16.1,2nd Item,4645,Shadowflame,2.5714,205
16.1,2nd Item,6653,Liandry's Torment,0.284,4954
16.1,3rd Item,2503,Blackfire Torch,0.6728,378
16.1,3rd Item,3089,Rabadon's Deathcap,-0.4963,256
16.1,3rd Item,3116,Rylai's Crystal Scepter,0.5458,1936
16.1,3rd Item,3135,Void Staff,-0.5527,307
16.1,3rd Item,3157,Zhonya's Hourglass,0.9053,1056
16.1,3rd Item,3165,Morellonomicon,-4.5609,114
16.1,3rd Item,4645,Shadowflame,-0.7692,1449
16.1,3rd Item,6653,Liandry's Torment,0.8927,1797
16.1,3rd Item,8010,Bloodletter's Curse,-2.4736,583
16.1,4th+ Item,2503,Blackfire Torch,-1.1654,101
16.1,4th+ Item,3041,Mejai's Soulstealer,0.8626,133
16.1,4th+ Item,3089,Rabadon's Deathcap,-0.1757,980
16.1,4th+ Item,3102,Banshee's Veil,-0.8237,135
16.1,4th+ Item,3116,Rylai's Crystal Scepter,-0.9765,238
16.1,4th+ Item,3135,Void Staff,2.2503,691
16.1,4th+ Item,3137,Cryptbloom,1.0082,134
16.1,4th+ Item,3157,Zhonya's Hourglass,-1.1878,1374
16.1,4th+ Item,3165,Morellonomicon,0.0479,393
16.1,4th+ Item,4645,Shadowflame,-0.9277,970
16.1,4th+ Item,6653,Liandry's Torment,0.9193,141
16.1,4th+ Item,8010,Bloodletter's Curse,2.6709,529
16.1,All Items,2503,Blackfire Torch,-0.0831,6564
16.1,All Items,2526,Whispering Circlet,-2.2818,241
16.1,All Items,3041,Mejai's Soulstealer,2.7525,218
16.1,All Items,3089,Rabadon's Deathcap,-0.224,1265
16.1,All Items,3102,Banshee's Veil,-0.8689,192
16.1,All Items,3116,Rylai's Crystal Scepter,0.1706,9141
