patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,2.6856,1796
16.1,Keystone,8214,Summon Aery,2.0357,3526
16.1,Keystone,8465,Guardian,-0.5353,201
16.1,Keystone,8229,Arcane Comet,-0.0072,83020
16.1,Keystone,8128,Dark Harvest,-0.5314,17682
16.1,Keystone,8112,Electrocute,0.976,814
16.1,Keystone,8439,Aftershock,-2.9805,107
16.1,Keystone,8351,Glacial Augment,-2.8792,127
16.1,Spell,3,Exhaust,0.2574,16089
16.1,Spell,4,Flash,-0.0007,107520
16.1,Spell,7,Heal,1.1241,46556
16.1,Spell,12,Teleport,-2.3033,525
16.1,Spell,14,Ignite,-1.3023,42543
16.1,Spell,21,Barrier,0.5017,1732
16.1,Starter,3865,World Atlas,-0.0,107556
16.1,Boots,3009,Boots of Swiftness,0.6566,1259
16.1,Boots,3020,Sorcerer's Shoes,-0.195,80965
16.1,Boots,3047,Plated Steelcaps,1.429,406
16.1,Boots,3111,Mercury's Treads,-1.0021,568
16.1,Boots,3158,Ionian Boots of Lucidity,0.2231,15238
16.1,2nd Item,2065,Shurelya's Battlesong,0.1295,805
16.1,2nd Item,2503,Blackfire Torch,-2.7446,425
16.1,2nd Item,2522,Actualizer,-0.8669,169
16.1,2nd Item,2524,Bandlepipes,4.5478,220
16.1,2nd Item,2526,Whispering Circlet,1.2525,609
16.1,2nd Item,3003,Archangel's Staff,1.4823,295
16.1,2nd Item,3041,Mejai's Soulstealer,0.1222,312
16.1,2nd Item,3107,Redemption,-2.3376,281
16.1,2nd Item,3118,Malignance,-0.6474,15988
16.1,2nd Item,3157,Zhonya's Hourglass,-1.3431,234
16.1,2nd Item,3165,Morellonomicon,-1.945,164
16.1,2nd Item,3222,Mikael's Blessing,1.5452,117
16.1,2nd Item,4005,Imperial Mandate,-2.2593,417
16.1,2nd Item,4628,Horizon Focus,4.2533,213
16.1,2nd Item,4646,Stormsurge,0.7754,2072
16.1,2nd Item,6617,Moonstone Renewer,0.2795,130
16.1,2nd Item,6620,Echoes of Helia,2.1359,2423
16.1,2nd Item,6655,Luden's Echo,0.0275,77383
16.1,3rd Item,2065,Shurelya's Battlesong,1.8074,354
16.1,3rd Item,2522,Actualizer,-5.7703,226
16.1,3rd Item,2524,Bandlepipes,0.2715,266
16.1,3rd Item,2526,Whispering Circlet,1.6599,1944
16.1,3rd Item,3003,Archangel's Staff,4.3011,284
16.1,3rd Item,3041,Mejai's Soulstealer,1.0685,1948
16.1,3rd Item,3089,Rabadon's Deathcap,0.1484,1277
16.1,3rd Item,3102,Banshee's Veil,0.8336,732
16.1,3rd Item,3107,Redemption,0.6933,532
16.1,3rd Item,3118,Malignance,-0.8162,7714
16.1,3rd Item,3135,Void Staff,-1.0099,247
16.1,3rd Item,3137,Cryptbloom,1.6894,222
16.1,3rd Item,3157,Zhonya's Hourglass,-0.2955,5419
16.1,3rd Item,3165,Morellonomicon,1.7692,2473
16.1,3rd Item,3222,Mikael's Blessing,-0.2909,231
16.1,3rd Item,3504,Ardent Censer,-2.5186,106
16.1,3rd Item,4005,Imperial Mandate,-2.7165,266
16.1,3rd Item,4628,Horizon Focus,0.142,4726
16.1,3rd Item,4645,Shadowflame,-0.9333,14307
16.1,3rd Item,4646,Stormsurge,0.1856,34465
16.1,3rd Item,6617,Moonstone Renewer,3.0807,295
16.1,3rd Item,6620,Echoes of Helia,0.9286,583
16.1,3rd Item,6653,Liandry's Torment,0.5928,323
16.1,3rd Item,6655,Luden's Echo,0.2046,3223
16.1,4th+ Item,2065,Shurelya's Battlesong,-0.6734,203
16.1,4th+ Item,2522,Actualizer,1.7235,134
16.1,4th+ Item,2524,Bandlepipes,1.3651,244
16.1,4th+ Item,2526,Whispering Circlet,-3.0855,182
16.1,4th+ Item,3003,Archangel's Staff,6.1735,122
16.1,4th+ Item,3041,Mejai's Soulstealer,0.0722,2067
16.1,4th+ Item,3089,Rabadon's Deathcap,0.2991,6972
16.1,4th+ Item,3102,Banshee's Veil,1.2985,978
16.1,4th+ Item,3107,Redemption,0.6374,574
16.1,4th+ Item,3118,Malignance,-0.3924,2418
16.1,4th+ Item,3135,Void Staff,1.3493,1228
16.1,4th+ Item,3137,Cryptbloom,-1.6981,597
16.1,4th+ Item,3157,Zhonya's Hourglass,-0.0569,5362
16.1,4th+ Item,3165,Morellonomicon,-1.8131,3432
16.1,4th+ Item,3190,Locket of the Iron Solari,-5.0944,119
16.1,4th+ Item,3222,Mikael's Blessing,-1.4987,189
16.1,4th+ Item,3504,Ardent Censer,-0.7322,102
16.1,4th+ Item,4005,Imperial Mandate,5.1684,168
16.1,4th+ Item,4628,Horizon Focus,1.9095,1717
16.1,4th+ Item,4645,Shadowflame,-0.3875,11283
16.1,4th+ Item,4646,Stormsurge,0.3605,5604
16.1,4th+ Item,6616,Staff of Flowing Water,3.66,109
16.1,4th+ Item,6617,Moonstone Renewer,4.5222,618
16.1,4th+ Item,6620,Echoes of Helia,1.1948,196
16.1,4th+ Item,6621,Dawncore,1.1732,318
16.1,4th+ Item,6653,Liandry's Torment,-1.8493,191
16.1,4th+ Item,6655,Luden's Echo,-4.8081,592
16.1,All Items,2065,Shurelya's Battlesong,0.4049,1363
