patch,category,id,name,wpa,sample_size
16.1,Keystone,8005,Press the Attack,-8.4574,864
16.1,Keystone,8008,Lethal Tempo,-6.1749,437
16.1,Keystone,8010,Conqueror,0.1884,60092
16.1,Spell,1,Cleanse,-3.5381,2252
16.1,Spell,3,Exhaust,0.8352,3721
16.1,Spell,4,Flash,0.012,61492
16.1,Spell,6,Ghost,0.7722,7466
16.1,Spell,7,Heal,-3.5033,140
16.1,Spell,12,Teleport,-1.4697,289
16.1,Spell,14,Ignite,4.6689,627
16.1,Spell,21,Barrier,-0.0774,47277
16.1,Starter,1054,Doran's Shield,-1.977,4214
16.1,Starter,1055,Doran's Blade,0.1406,56944
16.1,Starter,1083,Cull,0.2152,253
16.1,Boots,3006,Berserker's Greaves,-1.0153,13474
16.1,Boots,3009,Boots of Swiftness,-0.2269,1560
16.1,Boots,3047,Plated Steelcaps,-0.0003,23794
16.1,Boots,3111,Mercury's Treads,0.1179,11561
16.1,1st Item,3031,Infinity Edge,-0.7312,2235
16.1,1st Item,3032,Yun Tal Wildarrows,-1.323,5106
16.1,1st Item,3072,Bloodthirster,-11.5273,144
16.1,1st Item,3097,Stormrazor,-0.7037,264
16.1,1st Item,3508,Essence Reaver,0.965,2107
16.1,1st Item,6673,Immortal Shieldbow,0.4347,174
16.1,1st Item,6676,The Collector,0.1915,49516
16.1,1st Item,6695,Serpent's Fang,-0.3459,154
16.1,2nd Item,2512,Fiendhunter Bolts,-0.858,2236
16.1,2nd Item,3031,Infinity Edge,0.2081,41881
16.1,2nd Item,3032,Yun Tal Wildarrows,-4.1748,548
16.1,2nd Item,3033,Mortal Reminder,0.0339,766
16.1,2nd Item,3036,Lord Dominik's Regards,-1.996,1530
16.1,2nd Item,3072,Bloodthirster,-12.254,211
16.1,2nd Item,3508,Essence Reaver,-2.4276,901
16.1,2nd Item,6673,Immortal Shieldbow,1.1266,4966
16.1,2nd Item,6675,Navori Flickerblade,-2.0009,654
16.1,2nd Item,6676,The Collector,0.4136,1237
16.1,2nd Item,6695,Serpent's Fang,-1.5763,269
16.1,3rd Item,2512,Fiendhunter Bolts,-1.1925,955
16.1,3rd Item,3031,Infinity Edge,-0.1603,5659
16.1,3rd Item,3033,Mortal Reminder,0.7828,6688
16.1,3rd Item,3036,Lord Dominik's Regards,0.3378,20088
16.1,3rd Item,3046,Phantom Dancer,3.0184,317
16.1,3rd Item,3072,Bloodthirster,-4.3176,810
16.1,3rd Item,3156,Maw of Malmortius,-1.1438,286
16.1,3rd Item,3508,Essence Reaver,1.0221,118
16.1,3rd Item,6333,Death's Dance,-3.9386,604
16.1,3rd Item,6673,Immortal Shieldbow,0.0221,7325
16.1,3rd Item,6675,Navori Flickerblade,-3.6475,811
16.1,3rd Item,6676,The Collector,-1.6418,185
16.1,3rd Item,6695,Serpent's Fang,1.6706,219
16.1,4th+ Item,2504,Kaenic Rookern,0.0353,174
16.1,4th+ Item,2512,Fiendhunter Bolts,-1.1213,1046
16.1,4th+ Item,2517,Endless Hunger,-4.7068,391
