patch,category,id,name,wpa,sample_size
16.1,Keystone,8010,Conqueror,0.062,110245
16.1,Keystone,8005,Press the Attack,-7.8336,123
16.1,Keystone,8008,Lethal Tempo,-7.9481,186
16.1,Keystone,8128,Dark Harvest,-6.9803,301
16.1,Spell,1,Cleanse,-0.3187,8470
16.1,Spell,3,Exhaust,0.8503,8933
16.1,Spell,4,Flash,0.0042,111183
16.1,Spell,6,Ghost,-8.9406,187
16.1,Spell,7,Heal,-2.7567,485
16.1,Spell,12,Teleport,-5.5723,113
16.1,Spell,14,Ignite,-3.2929,571
16.1,Spell,21,Barrier,0.0017,92460
16.1,Starter,1036,Long Sword,-0.2177,769
16.1,Starter,1054,Doran's Shield,-5.2304,137
16.1,Starter,1055,Doran's Blade,0.0103,109928
16.1,Starter,1083,Cull,-0.7121,140
16.1,Boots,3006,Berserker's Greaves,-2.9761,1877
16.1,Boots,3009,Boots of Swiftness,-0.7099,2902
16.1,Boots,3047,Plated Steelcaps,0.3248,59270
16.1,Boots,3111,Mercury's Treads,-0.5875,30122
16.1,Boots,3158,Ionian Boots of Lucidity,1.4896,159
16.1,1st Item,2517,Endless Hunger,-4.1123,103
16.1,1st Item,3031,Infinity Edge,-2.1475,964
16.1,1st Item,3072,Bloodthirster,-3.8453,3856
16.1,1st Item,3508,Essence Reaver,2.0036,243
16.1,1st Item,6673,Immortal Shieldbow,-0.8379,140
16.1,1st Item,6676,The Collector,0.1884,101849
16.1,1st Item,6695,Serpent's Fang,-0.6926,183
16.1,1st Item,6697,Hubris,-2.1395,547
16.1,2nd Item,2517,Endless Hunger,-4.626,332
16.1,2nd Item,3031,Infinity Edge,0.2773,86023
16.1,2nd Item,3033,Mortal Reminder,0.8016,807
16.1,2nd Item,3036,Lord Dominik's Regards,-0.032,1558
16.1,2nd Item,3072,Bloodthirster,-3.6908,2714
16.1,2nd Item,3156,Maw of Malmortius,4.1193,103
16.1,2nd Item,6673,Immortal Shieldbow,-0.2491,4203
16.1,2nd Item,6676,The Collector,-2.146,4181
16.1,2nd Item,6695,Serpent's Fang,-1.374,266
16.1,2nd Item,6697,Hubris,-10.0498,106
16.1,3rd Item,2517,Endless Hunger,-3.4113,1521
16.1,3rd Item,3026,Guardian Angel,3.3161,105
16.1,3rd Item,3031,Infinity Edge,-1.0983,8188
16.1,3rd Item,3033,Mortal Reminder,0.1812,9481
16.1,3rd Item,3036,Lord Dominik's Regards,0.3709,40985
16.1,3rd Item,3072,Bloodthirster,-1.5368,5719
16.1,3rd Item,3139,Mercurial Scimitar,-2.0701,201
16.1,3rd Item,3156,Maw of Malmortius,-0.6292,828
16.1,3rd Item,6333,Death's Dance,2.0263,117
16.1,3rd Item,6673,Immortal Shieldbow,0.6081,12933
16.1,3rd Item,6676,The Collector,-3.011,194
16.1,3rd Item,6695,Serpent's Fang,0.8412,303
16.1,4th+ Item,2504,Kaenic Rookern,-1.7746,364
16.1,4th+ Item,2517,Endless Hunger,-0.8492,2433
16.1,4th+ Item,3026,Guardian Angel,0.9195,7984
16.1,4th+ Item,3031,Infinity Edge,-1.5652,1118
16.1,4th+ Item,3033,Mortal Reminder,-0.2303,3640
16.1,4th+ Item,3036,Lord Dominik's Regards,0.6956,10401
16.1,4th+ Item,3065,Spirit Visage,-2.2878,433
16.1,4th+ Item,3072,Bloodthirster,-0.3452,18750
16.1,4th+ Item,3139,Mercurial Scimitar,-0.7265,1886
16.1,4th+ Item,3143,Randuin's Omen,2.2932,491
16.1,4th+ Item,3156,Maw of Malmortius,0.8984,2100
16.1,4th+ Item,3814,Edge of Night,-2.3368,126
16.1,4th+ Item,6333,Death's Dance,0.0278,1151
16.1,4th+ Item,6665,"Jak'Sho, The Protean",-4.9451,407
16.1,4th+ Item,6673,Immortal Shieldbow,0.135,27493
16.1,4th+ Item,6676,The Collector,-3.5628,124
16.1,4th+ Item,6695,Serpent's Fang,-3.1428,558
16.1,All Items,2504,Kaenic Rookern,-1.3856,420
16.1,All Items,2517,Endless Hunger,-2.0538,4491
16.1,All Items,2520,Bastionbreaker,-6.4107,129
16.1,All Items,3026,Guardian Angel,0.9685,8497
16.1,All Items,3031,Infinity Edge,0.1146,96294
16.1,All Items,3033,Mortal Reminder,0.0968,14004
16.1,All Items,3036,Lord Dominik's Regards,0.4108,53008
16.1,All Items,3065,Spirit Visage,-2.1051,485
16.1,All Items,3072,Bloodthirster,-1.2704,31206
