patch,category,id,name,wpa,sample_size
16.1,Keystone,8230,Stormraider's Surge,2.2702,122
16.1,Keystone,8010,Conqueror,-3.7683,385
16.1,Keystone,8005,Press the Attack,-1.1658,10172
16.1,Keystone,8008,Lethal Tempo,0.3715,43938
16.1,Keystone,8128,Dark Harvest,-14.0988,103
16.1,Spell,4,Flash,-0.0809,51425
16.1,Spell,6,Ghost,1.0083,2982
16.1,Spell,11,Smite,0.0,54983
16.1,Spell,14,Ignite,2.7207,491
16.1,Starter,1101,Scorchclaw Pup,-0.2548,9862
16.1,Starter,1102,Gustwalker Hatchling,-0.0498,38824
16.1,Starter,1103,Mosstomper Seedling,0.7178,6195
16.1,Boots,3006,Berserker's Greaves,-1.0108,1111
16.1,Boots,3009,Boots of Swiftness,-0.5154,5443
16.1,Boots,3020,Sorcerer's Shoes,-3.6203,164
16.1,Boots,3047,Plated Steelcaps,0.6072,20913
16.1,Boots,3111,Mercury's Treads,-0.3488,22965
16.1,Boots,3158,Ionian Boots of Lucidity,0.8223,276
16.1,1st Item,2510,Dusk and Dawn,-4.282,150
16.1,1st Item,3073,Experimental Hexplate,-0.2883,147
16.1,1st Item,3074,Ravenous Hydra,-1.5938,336
16.1,1st Item,3078,Trinity Force,-3.4643,218
16.1,1st Item,3087,Statikk Shiv,-2.8934,159
16.1,1st Item,3153,Blade of The Ruined King,0.6105,21234
16.1,1st Item,3748,Titanic Hydra,-0.3709,4455
16.1,1st Item,6631,Stridebreaker,-0.6138,22522
16.1,1st Item,6672,Kraken Slayer,1.9352,3014
16.1,1st Item,6698,Profane Hydra,-6.342,103
16.1,2nd Item,2510,Dusk and Dawn,2.9974,613
16.1,2nd Item,2517,Endless Hunger,-1.2452,284
16.1,2nd Item,2524,Bandlepipes,-1.2357,208
16.1,2nd Item,3050,Zeke's Convergence,0.8539,370
16.1,2nd Item,3053,Sterak's Gage,-0.9255,1475
16.1,2nd Item,3065,Spirit Visage,-0.4519,2860
16.1,2nd Item,3071,Black Cleaver,0.2056,122
16.1,2nd Item,3073,Experimental Hexplate,0.1138,1204
16.1,2nd Item,3074,Ravenous Hydra,-0.8652,664
16.1,2nd Item,3075,Thornmail,-0.5927,3447
16.1,2nd Item,3078,Trinity Force,1.1077,225
16.1,2nd Item,3091,Wit's End,-1.9923,584
16.1,2nd Item,3110,Frozen Heart,1.1465,126
16.1,2nd Item,3124,Guinsoo's Rageblade,-3.4676,132
16.1,2nd Item,3143,Randuin's Omen,1.6766,280
16.1,2nd Item,3153,Blade of The Ruined King,0.2219,18194
16.1,2nd Item,3156,Maw of Malmortius,2.4667,358
16.1,2nd Item,3302,Terminus,-2.7373,146
16.1,2nd Item,3742,Dead Man's Plate,2.752,264
16.1,2nd Item,3748,Titanic Hydra,0.2938,2499
16.1,2nd Item,6333,Death's Dance,1.0135,1345
16.1,2nd Item,6610,Sundered Sky,-0.1489,128
16.1,2nd Item,6631,Stridebreaker,0.0107,9650
16.1,2nd Item,6662,Iceborn Gauntlet,0.0026,193
16.1,2nd Item,6665,"Jak'Sho, The Protean",-1.1465,408
16.1,2nd Item,6672,Kraken Slayer,-0.46,1295
16.1,2nd Item,6692,Eclipse,-2.6316,108
16.1,3rd Item,2501,Overlord's Bloodmail,-0.2624,477
16.1,3rd Item,2504,Kaenic Rookern,-2.6865,227
16.1,3rd Item,2510,Dusk and Dawn,-2.3199,131
16.1,3rd Item,2517,Endless Hunger,-2.616,371
16.1,3rd Item,2524,Bandlepipes,-0.6656,217
16.1,3rd Item,2525,Protoplasm Harness,-3.0599,143
16.1,3rd Item,3026,Guardian Angel,5.2107,265
16.1,3rd Item,3050,Zeke's Convergence,0.2154,305
16.1,3rd Item,3053,Sterak's Gage,0.2927,2830
16.1,3rd Item,3065,Spirit Visage,-0.1959,8851
16.1,3rd Item,3071,Black Cleaver,-1.2897,102
16.1,3rd Item,3073,Experimental Hexplate,-1.8206,606
16.1,3rd Item,3074,Ravenous Hydra,1.903,135
16.1,3rd Item,3075,Thornmail,-0.1093,10302
16.1,3rd Item,3078,Trinity Force,-0.9288,116
16.1,3rd Item,3091,Wit's End,0.8811,579
16.1,3rd Item,3110,Frozen Heart,1.565,385
16.1,3rd Item,3124,Guinsoo's Rageblade,-5.221,118
16.1,3rd Item,3143,Randuin's Omen,1.7246,1192
16.1,3rd Item,3153,Blade of The Ruined King,0.9231,1464
16.1,3rd Item,3156,Maw of Malmortius,1.004,715
16.1,3rd Item,3302,Terminus,0.8656,246
16.1,3rd Item,3742,Dead Man's Plate,1.431,337
16.1,3rd Item,3748,Titanic Hydra,0.9846,471
16.1,3rd Item,4401,Force of Nature,0.3483,197
16.1,3rd Item,6333,Death's Dance,2.4578,1382
16.1,3rd Item,6609,Chempunk Chainsword,-7.5578,106
16.1,3rd Item,6610,Sundered Sky,-7.8088,116
16.1,3rd Item,6631,Stridebreaker,-0.9206,887
16.1,3rd Item,6662,Iceborn Gauntlet,-0.5164,107
16.1,3rd Item,6665,"Jak'Sho, The Protean",0.4266,1258
16.1,3rd Item,6672,Kraken Slayer,-3.8078,351
16.1,3rd Item,6692,Eclipse,3.5186,125
16.1,4th+ Item,2501,Overlord's Bloodmail,5.6029,108
16.1,4th+ Item,2504,Kaenic Rookern,-4.5703,288
16.1,4th+ Item,2517,Endless Hunger,0.9461,296
16.1,4th+ Item,2524,Bandlepipes,3.5332,169
16.1,4th+ Item,2525,Protoplasm Harness,2.6363,173
16.1,4th+ Item,3026,Guardian Angel,0.9367,538
16.1,4th+ Item,3050,Zeke's Convergence,-3.0823,233
16.1,4th+ Item,3053,Sterak's Gage,0.0378,2770
16.1,4th+ Item,3065,Spirit Visage,0.3826,5211
16.1,4th+ Item,3073,Experimental Hexplate,-0.2924,199
16.1,4th+ Item,3075,Thornmail,-0.2566,4151
16.1,4th+ Item,3091,Wit's End,0.1395,374
16.1,4th+ Item,3110,Frozen Heart,2.315,413
16.1,4th+ Item,3143,Randuin's Omen,1.7024,1222
16.1,4th+ Item,3153,Blade of The Ruined King,0.2605,426
16.1,4th+ Item,3156,Maw of Malmortius,-1.0206,259
16.1,4th+ Item,3302,Terminus,-5.7047,229
16.1,4th+ Item,3742,Dead Man's Plate,2.1318,259
16.1,4th+ Item,3748,Titanic Hydra,-2.7986,196
16.1,4th+ Item,4401,Force of Nature,4.0811,237
16.1,4th+ Item,6333,Death's Dance,-0.6253,741
16.1,4th+ Item,6609,Chempunk Chainsword,-5.2684,130
16.1,4th+ Item,6631,Stridebreaker,1.231,245
16.1,4th+ Item,6665,"Jak'Sho, The Protean",-0.8043,2979
16.1,4th+ Item,6672,Kraken Slayer,-5.9986,141
16.1,All Items,2501,Overlord's Bloodmail,-0.2202,678
16.1,All Items,2502,Unending Despair,-0.387,112
16.1,All Items,2504,Kaenic Rookern,-3.8579,599
16.1,All Items,2510,Dusk and Dawn,1.322,944
16.1,All Items,2517,Endless Hunger,-0.9689,1030
16.1,All Items,2524,Bandlepipes,0.4559,617
16.1,All Items,2525,Protoplasm Harness,0.6295,393
16.1,All Items,3026,Guardian Angel,2.5817,863
16.1,All Items,3050,Zeke's Convergence,-0.4142,912
16.1,All Items,3053,Sterak's Gage,-0.0706,7098
16.1,All Items,3065,Spirit Visage,-0.0701,16973
16.1,All Items,3071,Black Cleaver,0.1713,316
16.1,All Items,3073,Experimental Hexplate,-0.4846,2162
16.1,All Items,3074,Ravenous Hydra,-0.7603,1195
16.1,All Items,3075,Thornmail,-0.2303,17955
16.1,All Items,3078,Trinity Force,-1.4207,617
16.1,All Items,3087,Statikk Shiv,-1.6711,228
16.1,All Items,3091,Wit's End,-0.1328,1603
16.1,All Items,3110,Frozen Heart,1.7413,933
16.1,All Items,3124,Guinsoo's Rageblade,-3.2852,419
16.1,All Items,3143,Randuin's Omen,1.6973,2711
16.1,All Items,3146,Hextech Gunblade,-4.5501,253
16.1,All Items,3153,Blade of The Ruined King,0.4461,41326
16.1,All Items,3156,Maw of Malmortius,1.0552,1342
16.1,All Items,3157,Zhonya's Hourglass,-3.6504,153
16.1,All Items,3181,Hullbreaker,1.5845,163
16.1,All Items,3302,Terminus,-2.7264,640
16.1,All Items,3742,Dead Man's Plate,2.1149,872
16.1,All Items,3748,Titanic Hydra,-0.1311,7625
16.1,All Items,4401,Force of Nature,1.836,506
16.1,All Items,6333,Death's Dance,1.317,3490
16.1,All Items,6609,Chempunk Chainsword,-6.826,285
16.1,All Items,6610,Sundered Sky,-3.5428,342
16.1,All Items,6631,Stridebreaker,-0.4274,33309
16.1,All Items,6662,Iceborn Gauntlet,1.3658,377
16.1,All Items,6665,"Jak'Sho, The Protean",-0.5187,4676
16.1,All Items,6672,Kraken Slayer,0.6366,4803
16.1,All Items,6692,Eclipse,-0.2008,337
16.1,All Items,6695,Serpent's Fang,0.4767,244
16.1,All Items,6698,Profane Hydra,-5.4381,236
16.2,Keystone,8010,Conqueror,-7.0246,277
16.2,Keystone,8005,Press the Attack,-0.9253,8171
16.2,Keystone,8008,Lethal Tempo,0.2691,41558
16.2,Spell,4,Flash,0.0258,47550
16.2,Spell,6,Ghost,0.1513,2535
16.2,Spell,11,Smite,0.0,50435
16.2,Spell,14,Ignite,-6.1326,280
16.2,Starter,1101,Scorchclaw Pup,0.9497,8777
16.2,Starter,1102,Gustwalker Hatchling,-0.2099,35891
16.2,Starter,1103,Mosstomper Seedling,-0.1419,5656
16.2,Boots,3006,Berserker's Greaves,-2.0985,850
16.2,Boots,3009,Boots of Swiftness,0.1456,4969
16.2,Boots,3020,Sorcerer's Shoes,-3.1707,131
16.2,Boots,3047,Plated Steelcaps,0.8751,19257
16.2,Boots,3111,Mercury's Treads,-0.6324,21439
16.2,Boots,3158,Ionian Boots of Lucidity,-4.4431,216
16.2,1st Item,2510,Dusk and Dawn,-1.8757,186
16.2,1st Item,3073,Experimental Hexplate,-1.1488,132
16.2,1st Item,3074,Ravenous Hydra,2.4728,263
16.2,1st Item,3078,Trinity Force,0.1594,247
16.2,1st Item,3153,Blade of The Ruined King,0.9045,19542
16.2,1st Item,3748,Titanic Hydra,-0.9144,4714
16.2,1st Item,6631,Stridebreaker,-0.9928,19591
16.2,1st Item,6672,Kraken Slayer,1.7535,3476
16.2,2nd Item,2510,Dusk and Dawn,1.8408,845
16.2,2nd Item,2517,Endless Hunger,-4.8492,281
16.2,2nd Item,2524,Bandlepipes,1.1932,122
16.2,2nd Item,3050,Zeke's Convergence,2.8149,867
16.2,2nd Item,3053,Sterak's Gage,-1.027,1618
16.2,2nd Item,3065,Spirit Visage,0.8248,2520
