patch,category,id,name,wpa,sample_size
16.1,Keystone,9923,Hail of Blades,-4.8627,1063
16.1,Keystone,8021,Fleet Footwork,-4.7016,144
16.1,Keystone,8005,Press the Attack,-0.5776,12827
16.1,Keystone,8008,Lethal Tempo,0.1479,106836
16.1,Spell,1,Cleanse,-0.196,6421
16.1,Spell,3,Exhaust,-0.4947,4650
16.1,Spell,4,Flash,0.0001,121078
16.1,Spell,6,Ghost,-2.5738,254
16.1,Spell,7,Heal,-7.2511,774
16.1,Spell,12,Teleport,-3.0786,180
16.1,Spell,14,Ignite,-3.6725,416
16.1,Spell,21,Barrier,0.1097,108439
16.1,Starter,1036,Long Sword,-8.7,190
16.1,Starter,1055,Doran's Blade,0.0355,120290
16.1,Starter,1083,Cull,-8.0552,317
16.1,Boots,3006,Berserker's Greaves,-0.2211,106104
16.1,Boots,3009,Boots of Swiftness,-1.6056,120
16.1,Boots,3047,Plated Steelcaps,2.2328,5925
16.1,Boots,3111,Mercury's Treads,-0.2266,1432
16.1,1st Item,2523,Hexoptics C44,-0.9795,354
16.1,1st Item,3031,Infinity Edge,-2.6176,634
16.1,1st Item,3032,Yun Tal Wildarrows,-0.0921,61002
16.1,1st Item,3097,Stormrazor,2.286,3637
16.1,1st Item,3508,Essence Reaver,7.1303,132
16.1,1st Item,6672,Kraken Slayer,-0.3436,3028
16.1,1st Item,6676,The Collector,0.0258,48535
16.1,2nd Item,2512,Fiendhunter Bolts,-5.4478,130
16.1,2nd Item,2523,Hexoptics C44,1.7557,542
16.1,2nd Item,3031,Infinity Edge,0.4949,72899
16.1,2nd Item,3032,Yun Tal Wildarrows,-1.9512,1198
16.1,2nd Item,3033,Mortal Reminder,2.248,420
16.1,2nd Item,3036,Lord Dominik's Regards,0.1817,743
16.1,2nd Item,3046,Phantom Dancer,-2.0512,301
16.1,2nd Item,3072,Bloodthirster,4.889,125
16.1,2nd Item,3094,Rapid Firecannon,-3.3942,458
16.1,2nd Item,3097,Stormrazor,-2.3979,453
16.1,2nd Item,3153,Blade of The Ruined King,-2.7088,135
16.1,2nd Item,6672,Kraken Slayer,-2.5367,471
16.1,2nd Item,6675,Navori Flickerblade,-0.8597,28300
16.1,2nd Item,6676,The Collector,-2.6928,2378
16.1,3rd Item,2512,Fiendhunter Bolts,-2.5816,115
16.1,3rd Item,2523,Hexoptics C44,-0.1525,970
16.1,3rd Item,3031,Infinity Edge,-0.0469,22479
16.1,3rd Item,3032,Yun Tal Wildarrows,0.2796,299
16.1,3rd Item,3033,Mortal Reminder,0.797,3860
16.1,3rd Item,3036,Lord Dominik's Regards,0.3773,8453
16.1,3rd Item,3046,Phantom Dancer,-0.3659,494
16.1,3rd Item,3072,Bloodthirster,-0.2462,780
16.1,3rd Item,3094,Rapid Firecannon,-0.3388,769
16.1,3rd Item,3097,Stormrazor,-0.6945,224
16.1,3rd Item,3153,Blade of The Ruined King,-3.2236,213
16.1,3rd Item,3156,Maw of Malmortius,-5.1577,207
16.1,3rd Item,6672,Kraken Slayer,-3.9252,225
16.1,3rd Item,6673,Immortal Shieldbow,-0.19,349
16.1,3rd Item,6675,Navori Flickerblade,-0.0074,49351
16.1,3rd Item,6676,The Collector,-1.1872,677
16.1,3rd Item,6695,Serpent's Fang,0.8978,115
16.1,4th+ Item,2504,Kaenic Rookern,4.5217,186
16.1,4th+ Item,2512,Fiendhunter Bolts,-7.1038,127
16.1,4th+ Item,2523,Hexoptics C44,-0.8721,2356
16.1,4th+ Item,3026,Guardian Angel,1.426,8332
16.1,4th+ Item,3031,Infinity Edge,-0.562,2732
16.1,4th+ Item,3032,Yun Tal Wildarrows,-4.0555,246
16.1,4th+ Item,3033,Mortal Reminder,0.3828,9266
16.1,4th+ Item,3036,Lord Dominik's Regards,0.2289,28706
16.1,4th+ Item,3046,Phantom Dancer,-0.8049,352
16.1,4th+ Item,3072,Bloodthirster,0.3946,18076
16.1,4th+ Item,3091,Wit's End,1.3068,196
16.1,4th+ Item,3094,Rapid Firecannon,-3.7497,1373
16.1,4th+ Item,3097,Stormrazor,-2.7865,264
16.1,4th+ Item,3139,Mercurial Scimitar,0.1295,1901
16.1,4th+ Item,3143,Randuin's Omen,-1.994,471
16.1,4th+ Item,3153,Blade of The Ruined King,-0.8066,1315
16.1,4th+ Item,3156,Maw of Malmortius,-0.8674,2914
16.1,4th+ Item,3814,Edge of Night,1.5467,176
16.1,4th+ Item,6665,"Jak'Sho, The Protean",-5.468,200
16.1,4th+ Item,6672,Kraken Slayer,-3.4659,756
16.1,4th+ Item,6673,Immortal Shieldbow,-1.4927,2229
16.1,4th+ Item,6675,Navori Flickerblade,-0.3678,5805
16.1,4th+ Item,6676,The Collector,-2.6142,1142
16.1,4th+ Item,6695,Serpent's Fang,-1.4495,379
16.1,All Items,2504,Kaenic Rookern,1.9875,213
16.1,All Items,2512,Fiendhunter Bolts,-4.9139,387
16.1,All Items,2523,Hexoptics C44,-0.3651,4345
16.1,All Items,3026,Guardian Angel,1.5035,8962
16.1,All Items,3031,Infinity Edge,0.3223,98754
16.1,All Items,3032,Yun Tal Wildarrows,-0.1407,62787
16.1,All Items,3033,Mortal Reminder,0.5338,13626
16.1,All Items,3036,Lord Dominik's Regards,0.2635,38037
16.1,All Items,3046,Phantom Dancer,-0.9629,1170
16.1,All Items,3072,Bloodthirster,0.3608,19331
16.1,All Items,3085,Runaan's Hurricane,-1.4018,171
16.1,All Items,3091,Wit's End,-0.659,290
16.1,All Items,3094,Rapid Firecannon,-2.8586,2696
16.1,All Items,3097,Stormrazor,1.3911,4618
16.1,All Items,3139,Mercurial Scimitar,0.2674,2093
16.1,All Items,3143,Randuin's Omen,-1.5182,552
16.1,All Items,3153,Blade of The Ruined King,-1.5902,1871
16.1,All Items,3156,Maw of Malmortius,-1.0044,3323
16.1,All Items,3508,Essence Reaver,3.847,226
16.1,All Items,3814,Edge of Night,2.1133,241
16.1,All Items,6333,Death's Dance,2.9319,108
16.1,All Items,6665,"Jak'Sho, The Protean",-3.9292,245
16.1,All Items,6672,Kraken Slayer,-1.2611,4597
16.1,All Items,6673,Immortal Shieldbow,-1.1373,2731
16.1,All Items,6675,Navori Flickerblade,-0.3259,83567
16.1,All Items,6676,The Collector,-0.1756,52770
16.1,All Items,6695,Serpent's Fang,-2.47,656
16.2,Keystone,9923,Hail of Blades,-3.1562,930
16.2,Keystone,8021,Fleet Footwork,-2.2544,120
16.2,Keystone,8005,Press the Attack,-0.943,11062
16.2,Keystone,8008,Lethal Tempo,0.1777,94311
16.2,Spell,1,Cleanse,0.6225,6508
16.2,Spell,3,Exhaust,-2.656,3847
16.2,Spell,4,Flash,0.0021,106621
16.2,Spell,6,Ghost,2.4334,339
16.2,Spell,7,Heal,-5.1964,620
16.2,Spell,12,Teleport,2.5569,172
16.2,Spell,14,Ignite,3.2889,363
16.2,Spell,21,Barrier,0.0707,94808
16.2,Starter,1036,Long Sword,0.0593,210
16.2,Starter,1055,Doran's Blade,0.0232,105918
16.2,Starter,1083,Cull,-7.7546,236
16.2,Boots,3006,Berserker's Greaves,-0.2181,93771
16.2,Boots,3009,Boots of Swiftness,2.0525,149
16.2,Boots,3047,Plated Steelcaps,1.9015,5117
16.2,Boots,3111,Mercury's Treads,0.3549,1533
16.2,1st Item,2523,Hexoptics C44,2.8332,3904
16.2,1st Item,3031,Infinity Edge,1.7779,513
16.2,1st Item,3032,Yun Tal Wildarrows,-0.1766,54585
16.2,1st Item,3097,Stormrazor,-0.4912,2297
16.2,1st Item,6672,Kraken Slayer,-1.3029,2725
16.2,1st Item,6676,The Collector,0.1158,39283
16.2,2nd Item,2523,Hexoptics C44,1.9766,546
16.2,2nd Item,3031,Infinity Edge,0.4881,63178
16.2,2nd Item,3032,Yun Tal Wildarrows,-1.9002,765
16.2,2nd Item,3033,Mortal Reminder,-2.6723,330
16.2,2nd Item,3036,Lord Dominik's Regards,2.3123,631
16.2,2nd Item,3046,Phantom Dancer,-1.4308,316
16.2,2nd Item,3072,Bloodthirster,0.5902,103
16.2,2nd Item,3094,Rapid Firecannon,-3.9465,280
16.2,2nd Item,3097,Stormrazor,-2.7467,344
