patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,-1.6958,559
16.1,Keystone,8230,Stormraider's Surge,-0.6478,129
16.1,Keystone,8010,Conqueror,-1.0028,928
16.1,Keystone,8214,Summon Aery,0.4798,13044
16.1,Keystone,8229,Arcane Comet,-1.5046,2788
16.1,Keystone,8128,Dark Harvest,1.9945,173
16.1,Keystone,8112,Electrocute,-0.6891,290
16.1,Spell,3,Exhaust,-0.4234,1449
16.1,Spell,4,Flash,-0.0025,18004
16.1,Spell,6,Ghost,0.6875,1137
16.1,Spell,7,Heal,2.3024,1234
16.1,Spell,12,Teleport,-0.31,10332
16.1,Spell,21,Barrier,-0.0233,3689
16.1,Starter,1056,Doran's Ring,0.307,16001
16.1,Starter,3070,Tear of the Goddess,-2.6394,1920
16.1,Boots,3009,Boots of Swiftness,-1.2983,223
16.1,Boots,3020,Sorcerer's Shoes,-1.7321,3057
16.1,Boots,3158,Ionian Boots of Lucidity,0.6445,13187
16.1,1st Item,2503,Blackfire Torch,0.2564,11217
16.1,1st Item,2526,Whispering Circlet,-2.1328,289
16.1,1st Item,3003,Archangel's Staff,0.5249,2857
16.1,1st Item,3116,Rylai's Crystal Scepter,1.0189,164
16.1,1st Item,4645,Shadowflame,-2.577,112
16.1,1st Item,6620,Echoes of Helia,-0.1877,574
16.1,1st Item,6655,Luden's Echo,-1.6209,1843
16.1,2nd Item,2503,Blackfire Torch,-0.3072,476
16.1,2nd Item,2522,Actualizer,-3.0827,116
16.1,2nd Item,2526,Whispering Circlet,-0.4232,2712
16.1,2nd Item,3003,Archangel's Staff,0.6085,2599
16.1,2nd Item,3089,Rabadon's Deathcap,0.606,130
16.1,2nd Item,3116,Rylai's Crystal Scepter,-0.5295,1595
16.1,2nd Item,4628,Horizon Focus,1.1722,480
16.1,2nd Item,4645,Shadowflame,-5.947,501
16.1,2nd Item,6617,Moonstone Renewer,4.8283,173
16.1,2nd Item,6620,Echoes of Helia,0.9502,6454
16.1,2nd Item,6653,Liandry's Torment,-2.4336,712
16.1,2nd Item,6655,Luden's Echo,-3.0088,178
16.1,3rd Item,2503,Blackfire Torch,-2.7455,163
16.1,3rd Item,2522,Actualizer,-0.6981,195
16.1,3rd Item,2526,Whispering Circlet,0.7997,5518
16.1,3rd Item,3003,Archangel's Staff,-0.3632,486
16.1,3rd Item,3041,Mejai's Soulstealer,0.0076,123
16.1,3rd Item,3089,Rabadon's Deathcap,-0.9779,556
16.1,3rd Item,3116,Rylai's Crystal Scepter,-0.2817,1254
16.1,3rd Item,3137,Cryptbloom,-0.7945,403
16.1,3rd Item,3157,Zhonya's Hourglass,-1.7774,313
16.1,3rd Item,4628,Horizon Focus,0.199,310
16.1,3rd Item,4629,Cosmic Drive,1.3124,291
16.1,3rd Item,4645,Shadowflame,-4.6224,336
16.1,3rd Item,6616,Staff of Flowing Water,-4.5814,102
16.1,3rd Item,6617,Moonstone Renewer,0.9227,710
16.1,3rd Item,6620,Echoes of Helia,-0.0188,1886
16.1,3rd Item,6653,Liandry's Torment,0.0558,849
16.1,3rd Item,6655,Luden's Echo,2.9255,114
16.1,4th+ Item,2526,Whispering Circlet,-0.2757,446
16.1,4th+ Item,3003,Archangel's Staff,1.7134,225
16.1,4th+ Item,3041,Mejai's Soulstealer,1.395,270
16.1,4th+ Item,3089,Rabadon's Deathcap,-3.0112,806
16.1,4th+ Item,3102,Banshee's Veil,3.0459,138
16.1,4th+ Item,3107,Redemption,1.309,354
16.1,4th+ Item,3116,Rylai's Crystal Scepter,-0.6936,1094
16.1,4th+ Item,3135,Void Staff,-0.4735,211
16.1,4th+ Item,3137,Cryptbloom,-1.2242,534
16.1,4th+ Item,3157,Zhonya's Hourglass,0.0888,496
16.1,4th+ Item,3165,Morellonomicon,-1.2365,284
16.1,4th+ Item,4628,Horizon Focus,-1.2278,299
16.1,4th+ Item,4629,Cosmic Drive,1.4821,164
16.1,4th+ Item,4645,Shadowflame,-1.7077,220
16.1,4th+ Item,6616,Staff of Flowing Water,2.4149,621
16.1,4th+ Item,6617,Moonstone Renewer,0.6965,3399
16.1,4th+ Item,6620,Echoes of Helia,3.3692,274
16.1,4th+ Item,6621,Dawncore,-0.6214,2026
16.1,4th+ Item,6653,Liandry's Torment,-2.5838,417
16.1,4th+ Item,8010,Bloodletter's Curse,1.7282,143
16.1,All Items,2503,Blackfire Torch,0.1967,11955
16.1,All Items,2522,Actualizer,-1.8977,488
16.1,All Items,2526,Whispering Circlet,0.2817,8965
16.1,All Items,3003,Archangel's Staff,0.5334,6168
16.1,All Items,3041,Mejai's Soulstealer,0.4354,466
16.1,All Items,3089,Rabadon's Deathcap,-1.9567,1507
16.1,All Items,3102,Banshee's Veil,3.5026,206
16.1,All Items,3107,Redemption,1.0514,505
16.1,All Items,3116,Rylai's Crystal Scepter,-0.4346,4117
16.1,All Items,3118,Malignance,-1.3974,248
16.1,All Items,3135,Void Staff,-0.9249,283
16.1,All Items,3137,Cryptbloom,-0.8414,969
16.1,All Items,3157,Zhonya's Hourglass,-0.3791,879
16.1,All Items,3165,Morellonomicon,-2.3793,372
16.1,All Items,4005,Imperial Mandate,1.0409,116
16.1,All Items,4628,Horizon Focus,0.281,1096
16.1,All Items,4629,Cosmic Drive,1.2486,510
16.1,All Items,4645,Shadowflame,-4.4266,1174
16.1,All Items,6616,Staff of Flowing Water,1.0106,817
16.1,All Items,6617,Moonstone Renewer,0.828,4333
16.1,All Items,6620,Echoes of Helia,0.7523,9189
16.1,All Items,6621,Dawncore,-0.5892,2138
16.1,All Items,6653,Liandry's Torment,-1.0113,2060
16.1,All Items,6655,Luden's Echo,-1.3022,2215
16.1,All Items,8010,Bloodletter's Curse,0.4747,238
16.2,Keystone,8369,First Strike,2.187,420
16.2,Keystone,8010,Conqueror,3.0168,1091
16.2,Keystone,8214,Summon Aery,0.1511,11944
16.2,Keystone,8229,Arcane Comet,-1.468,3196
16.2,Keystone,8128,Dark Harvest,-2.7094,204
16.2,Keystone,8112,Electrocute,-5.4848,308
16.2,Spell,1,Cleanse,-6.9655,158
16.2,Spell,3,Exhaust,1.6846,1403
16.2,Spell,4,Flash,0.0,17322
16.2,Spell,6,Ghost,1.4786,1094
16.2,Spell,7,Heal,0.4053,1093
16.2,Spell,12,Teleport,-0.4571,9614
16.2,Spell,21,Barrier,0.3727,3890
16.2,Starter,1056,Doran's Ring,0.0314,15579
16.2,Starter,3070,Tear of the Goddess,-0.7021,1644
16.2,Boots,3009,Boots of Swiftness,-2.0625,213
16.2,Boots,3020,Sorcerer's Shoes,-1.4688,3482
16.2,Boots,3047,Plated Steelcaps,-0.0167,126
16.2,Boots,3158,Ionian Boots of Lucidity,0.7311,12271
16.2,1st Item,2503,Blackfire Torch,0.3257,11357
16.2,1st Item,2526,Whispering Circlet,-1.8413,152
16.2,1st Item,3003,Archangel's Staff,0.203,2269
16.2,1st Item,3116,Rylai's Crystal Scepter,0.7968,204
16.2,1st Item,3118,Malignance,-2.7996,111
16.2,1st Item,6620,Echoes of Helia,1.2445,471
16.2,1st Item,6655,Luden's Echo,-3.2349,1695
16.2,1st Item,6657,Rod of Ages,3.0522,407
16.2,2nd Item,2503,Blackfire Torch,-1.169,441
