patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,3.1089,104
16.1,Keystone,8010,Conqueror,1.1911,165
16.1,Keystone,9923,Hail of Blades,-3.4177,153
16.1,Keystone,8005,Press the Attack,-1.5338,901
16.1,Keystone,8437,Grasp of the Undying,2.4436,140
16.1,Keystone,8128,Dark Harvest,-1.0438,2548
16.1,Keystone,8112,Electrocute,0.0481,97256
16.1,Spell,4,Flash,0.0113,101314
16.1,Spell,12,Teleport,-3.7339,3257
16.1,Spell,14,Ignite,0.1389,98187
16.1,Spell,21,Barrier,-12.468,112
16.1,Starter,1054,Doran's Shield,0.5262,476
16.1,Starter,1056,Doran's Ring,0.0738,96217
16.1,Starter,1082,Dark Seal,-1.7825,4126
16.1,Boots,3009,Boots of Swiftness,6.1958,149
16.1,Boots,3020,Sorcerer's Shoes,0.0654,66050
16.1,Boots,3047,Plated Steelcaps,4.4808,765
16.1,Boots,3111,Mercury's Treads,1.2117,2560
16.1,Boots,3158,Ionian Boots of Lucidity,0.7297,27918
16.1,1st Item,2503,Blackfire Torch,-1.7651,3562
16.1,1st Item,2510,Dusk and Dawn,1.2063,4434
16.1,1st Item,3041,Mejai's Soulstealer,-0.111,235
16.1,1st Item,3100,Lich Bane,0.6041,54940
16.1,1st Item,3115,Nashor's Tooth,-1.6519,105
16.1,1st Item,3146,Hextech Gunblade,-1.3175,1209
16.1,1st Item,3152,Hextech Rocketbelt,1.7201,1121
16.1,1st Item,3157,Zhonya's Hourglass,-1.3006,421
16.1,1st Item,4645,Shadowflame,-0.9384,144
16.1,1st Item,4646,Stormsurge,1.7634,2494
16.1,1st Item,6653,Liandry's Torment,-2.1009,289
16.1,1st Item,6655,Luden's Echo,-1.2494,29031
16.1,1st Item,6657,Rod of Ages,3.0571,104
16.1,2nd Item,2503,Blackfire Torch,3.6528,332
16.1,2nd Item,2510,Dusk and Dawn,0.2786,1027
16.1,2nd Item,3041,Mejai's Soulstealer,1.3671,4699
16.1,2nd Item,3089,Rabadon's Deathcap,0.5323,2776
16.1,2nd Item,3100,Lich Bane,-0.2525,20028
16.1,2nd Item,3102,Banshee's Veil,-2.8089,266
16.1,2nd Item,3115,Nashor's Tooth,0.7555,544
16.1,2nd Item,3135,Void Staff,-1.9482,304
16.1,2nd Item,3146,Hextech Gunblade,-0.5205,641
16.1,2nd Item,3152,Hextech Rocketbelt,0.2041,407
16.1,2nd Item,3157,Zhonya's Hourglass,0.0727,34364
16.1,2nd Item,3165,Morellonomicon,-2.9279,105
16.1,2nd Item,4645,Shadowflame,-0.495,16959
16.1,2nd Item,4646,Stormsurge,1.5125,4007
16.1,2nd Item,6653,Liandry's Torment,-0.6222,310
16.1,2nd Item,6655,Luden's Echo,-0.7661,2698
16.1,2nd Item,8010,Bloodletter's Curse,-2.1924,282
16.1,3rd Item,2510,Dusk and Dawn,-0.8203,188
16.1,3rd Item,3041,Mejai's Soulstealer,0.1072,3853
16.1,3rd Item,3089,Rabadon's Deathcap,0.0792,17613
16.1,3rd Item,3100,Lich Bane,0.0494,3186
16.1,3rd Item,3102,Banshee's Veil,0.7585,429
16.1,3rd Item,3135,Void Staff,-0.7784,1822
16.1,3rd Item,3137,Cryptbloom,-0.529,537
16.1,3rd Item,3146,Hextech Gunblade,-2.3158,248
16.1,3rd Item,3152,Hextech Rocketbelt,-1.4012,222
16.1,3rd Item,3157,Zhonya's Hourglass,-0.146,22156
16.1,3rd Item,3165,Morellonomicon,1.5372,243
16.1,3rd Item,4645,Shadowflame,0.3799,13562
16.1,3rd Item,4646,Stormsurge,0.2196,1546
16.1,3rd Item,6653,Liandry's Torment,-1.1257,187
16.1,3rd Item,6655,Luden's Echo,-1.476,1267
16.1,3rd Item,8010,Bloodletter's Curse,-0.9056,184
16.1,4th+ Item,3041,Mejai's Soulstealer,0.4804,2917
16.1,4th+ Item,3089,Rabadon's Deathcap,-0.2527,12517
16.1,4th+ Item,3100,Lich Bane,-0.2739,809
16.1,4th+ Item,3102,Banshee's Veil,1.1908,1265
16.1,4th+ Item,3135,Void Staff,0.2248,6101
16.1,4th+ Item,3137,Cryptbloom,0.1079,1157
16.1,4th+ Item,3146,Hextech Gunblade,-1.4767,140
16.1,4th+ Item,3152,Hextech Rocketbelt,-1.5913,269
16.1,4th+ Item,3157,Zhonya's Hourglass,0.4577,6494
16.1,4th+ Item,3165,Morellonomicon,1.722,434
16.1,4th+ Item,4629,Cosmic Drive,6.8822,113
16.1,4th+ Item,4645,Shadowflame,-0.6148,6940
16.1,4th+ Item,4646,Stormsurge,0.113,3107
16.1,4th+ Item,6653,Liandry's Torment,-1.595,157
16.1,4th+ Item,6655,Luden's Echo,0.0409,641
16.1,4th+ Item,8010,Bloodletter's Curse,5.1722,109
16.1,All Items,2503,Blackfire Torch,-1.4411,4028
16.1,All Items,2510,Dusk and Dawn,0.9146,5709
16.1,All Items,2522,Actualizer,-4.1237,222
16.1,All Items,3041,Mejai's Soulstealer,0.7016,11705
16.1,All Items,3089,Rabadon's Deathcap,-0.0153,33005
16.1,All Items,3100,Lich Bane,0.3565,78983
16.1,All Items,3102,Banshee's Veil,0.4927,2017
16.1,All Items,3115,Nashor's Tooth,0.4322,767
16.1,All Items,3118,Malignance,0.0797,166
16.1,All Items,3135,Void Staff,-0.0244,8335
16.1,All Items,3137,Cryptbloom,-0.1458,1769
16.1,All Items,3146,Hextech Gunblade,-1.2449,2246
16.1,All Items,3152,Hextech Rocketbelt,0.671,2023
16.1,All Items,3157,Zhonya's Hourglass,0.027,63493
16.1,All Items,3165,Morellonomicon,1.3343,803
16.1,All Items,4629,Cosmic Drive,5.7387,251
