patch,category,id,name,wpa,sample_size
16.1,Keystone,8230,Stormraider's Surge,4.3043,155
16.1,Keystone,8010,Conqueror,-0.0947,25807
16.1,Keystone,8214,Summon Aery,0.1133,3074
16.1,Keystone,8229,Arcane Comet,0.6142,174
16.1,Keystone,8128,Dark Harvest,4.3375,765
16.1,Keystone,8112,Electrocute,-1.4267,1493
16.1,Spell,3,Exhaust,0.3109,14651
16.1,Spell,4,Flash,0.0062,31616
16.1,Spell,6,Ghost,0.462,10937
16.1,Spell,7,Heal,0.1367,221
16.1,Spell,12,Teleport,-2.1485,3377
16.1,Spell,14,Ignite,1.6727,825
16.1,Spell,21,Barrier,-2.3471,1605
16.1,Starter,1056,Doran's Ring,0.0422,31177
16.1,Starter,3070,Tear of the Goddess,-1.3663,251
16.1,Boots,3009,Boots of Swiftness,-0.017,1415
16.1,Boots,3020,Sorcerer's Shoes,-0.3955,9252
16.1,Boots,3047,Plated Steelcaps,1.2183,11344
16.1,Boots,3111,Mercury's Treads,0.5895,6761
16.1,Boots,3158,Ionian Boots of Lucidity,0.6096,703
16.1,1st Item,2503,Blackfire Torch,0.1467,6667
16.1,1st Item,3110,Frozen Heart,-0.9153,290
16.1,1st Item,3116,Rylai's Crystal Scepter,0.386,3353
16.1,1st Item,3118,Malignance,0.4057,17690
16.1,1st Item,6653,Liandry's Torment,-3.4456,805
16.1,1st Item,6655,Luden's Echo,-2.168,124
16.1,1st Item,6657,Rod of Ages,-2.9817,1569
16.1,2nd Item,2503,Blackfire Torch,2.3066,400
16.1,2nd Item,2526,Whispering Circlet,1.3321,406
16.1,2nd Item,3041,Mejai's Soulstealer,-0.6651,267
16.1,2nd Item,3050,Zeke's Convergence,0.3046,457
16.1,2nd Item,3065,Spirit Visage,-2.1889,177
16.1,2nd Item,3110,Frozen Heart,1.9608,775
16.1,2nd Item,3116,Rylai's Crystal Scepter,0.0011,15814
16.1,2nd Item,3118,Malignance,-0.8116,834
16.1,2nd Item,3119,Winter's Approach,0.8768,905
16.1,2nd Item,3157,Zhonya's Hourglass,-0.311,1865
16.1,2nd Item,4629,Cosmic Drive,4.9129,203
16.1,2nd Item,4633,Riftmaker,0.7287,675
16.1,2nd Item,4645,Shadowflame,-3.3974,325
16.1,2nd Item,6620,Echoes of Helia,-0.4892,118
16.1,2nd Item,6653,Liandry's Torment,-0.2294,4659
16.1,2nd Item,8010,Bloodletter's Curse,-1.466,312
16.1,3rd Item,2503,Blackfire Torch,-4.4925,144
16.1,3rd Item,2524,Bandlepipes,4.0191,102
16.1,3rd Item,2526,Whispering Circlet,-1.8999,112
16.1,3rd Item,3041,Mejai's Soulstealer,0.9591,424
16.1,3rd Item,3065,Spirit Visage,-1.5569,1041
16.1,3rd Item,3089,Rabadon's Deathcap,-2.037,108
16.1,3rd Item,3110,Frozen Heart,3.9179,511
16.1,3rd Item,3116,Rylai's Crystal Scepter,-1.2608,1771
16.1,3rd Item,3118,Malignance,0.3766,267
16.1,3rd Item,3119,Winter's Approach,-0.7828,216
16.1,3rd Item,3143,Randuin's Omen,3.3493,208
16.1,3rd Item,3157,Zhonya's Hourglass,-0.1236,10027
16.1,3rd Item,4401,Force of Nature,-1.6584,135
16.1,3rd Item,4633,Riftmaker,0.317,1242
16.1,3rd Item,4645,Shadowflame,-1.6057,147
16.1,3rd Item,6620,Echoes of Helia,2.4867,268
16.1,3rd Item,6653,Liandry's Torment,0.7019,4365
16.1,3rd Item,6665,"Jak'Sho, The Protean",0.4358,126
16.1,3rd Item,8010,Bloodletter's Curse,-0.678,811
16.1,3rd Item,8020,Abyssal Mask,1.5004,190
16.1,4th+ Item,2502,Unending Despair,0.8713,200
16.1,4th+ Item,2503,Blackfire Torch,-1.0385,205
16.1,4th+ Item,2504,Kaenic Rookern,1.5286,148
16.1,4th+ Item,2525,Protoplasm Harness,1.1475,103
16.1,4th+ Item,3041,Mejai's Soulstealer,-0.6232,529
