patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,4.5755,1675
16.1,Keystone,8010,Conqueror,-1.083,972
16.1,Keystone,8128,Dark Harvest,-3.5451,4619
16.1,Keystone,8112,Electrocute,0.2092,56397
16.1,Spell,4,Flash,0.0122,63427
16.1,Spell,6,Ghost,-1.3479,433
16.1,Spell,11,Smite,0.0,63904
16.1,Starter,1101,Scorchclaw Pup,0.2977,6600
16.1,Starter,1102,Gustwalker Hatchling,-0.1201,56049
16.1,Starter,1103,Mosstomper Seedling,4.1434,1150
16.1,Boots,3009,Boots of Swiftness,-0.5905,481
16.1,Boots,3020,Sorcerer's Shoes,0.2287,59339
16.1,Boots,3111,Mercury's Treads,1.2101,187
16.1,1st Item,2510,Dusk and Dawn,-8.3551,119
16.1,1st Item,3041,Mejai's Soulstealer,0.9324,2344
16.1,1st Item,3089,Rabadon's Deathcap,-5.7471,273
16.1,1st Item,3100,Lich Bane,0.1754,51738
16.1,1st Item,3152,Hextech Rocketbelt,-0.8272,1408
16.1,1st Item,4645,Shadowflame,-1.9283,253
16.1,1st Item,4646,Stormsurge,-1.1101,5516
16.1,2nd Item,3041,Mejai's Soulstealer,-0.0698,11341
16.1,2nd Item,3089,Rabadon's Deathcap,0.093,27364
16.1,2nd Item,3100,Lich Bane,1.3964,4365
16.1,2nd Item,3102,Banshee's Veil,-0.182,822
16.1,2nd Item,3135,Void Staff,-1.7762,777
16.1,2nd Item,3152,Hextech Rocketbelt,-0.8782,974
16.1,2nd Item,3157,Zhonya's Hourglass,-1.2122,303
16.1,2nd Item,4645,Shadowflame,-0.1975,6771
16.1,2nd Item,4646,Stormsurge,-1.0143,3803
16.1,3rd Item,3041,Mejai's Soulstealer,0.0193,4550
16.1,3rd Item,3089,Rabadon's Deathcap,0.3177,13550
16.1,3rd Item,3100,Lich Bane,-0.4518,686
16.1,3rd Item,3102,Banshee's Veil,1.0903,3724
16.1,3rd Item,3135,Void Staff,-0.0882,11049
16.1,3rd Item,3137,Cryptbloom,-0.4141,121
16.1,3rd Item,3152,Hextech Rocketbelt,-0.6652,535
16.1,3rd Item,3157,Zhonya's Hourglass,-1.241,1070
16.1,3rd Item,4645,Shadowflame,-0.9169,6368
16.1,3rd Item,4646,Stormsurge,0.3462,994
16.1,4th+ Item,3041,Mejai's Soulstealer,-0.5589,3006
16.1,4th+ Item,3089,Rabadon's Deathcap,-0.7925,3328
16.1,4th+ Item,3100,Lich Bane,-0.8097,247
16.1,4th+ Item,3102,Banshee's Veil,0.2733,8085
16.1,4th+ Item,3135,Void Staff,0.3845,9448
16.1,4th+ Item,3137,Cryptbloom,2.1935,151
16.1,4th+ Item,3152,Hextech Rocketbelt,-2.3677,585
16.1,4th+ Item,3157,Zhonya's Hourglass,-0.9007,1594
16.1,4th+ Item,3165,Morellonomicon,-3.3036,168
16.1,4th+ Item,4645,Shadowflame,0.2931,4742
16.1,4th+ Item,4646,Stormsurge,0.1014,881
16.1,All Items,4646,Stormsurge,-0.8624,11269
16.1,All Items,4645,Shadowflame,-0.3348,18247
16.1,All Items,6653,Liandry's Torment,-0.2646,118
16.1,All Items,3135,Void Staff,0.0568,21360
16.1,All Items,3100,Lich Bane,0.2579,57054
16.1,All Items,3146,Hextech Gunblade,1.9579,237
16.1,All Items,3041,Mejai's Soulstealer,-0.0091,21244
16.1,All Items,6655,Luden's Echo,-3.9235,153
16.1,All Items,3137,Cryptbloom,1.1254,304
16.1,All Items,2510,Dusk and Dawn,-6.2848,153
16.1,All Items,3165,Morellonomicon,-0.3112,257
16.1,All Items,3157,Zhonya's Hourglass,-1.0552,3027
16.1,All Items,3089,Rabadon's Deathcap,0.0606,44538
16.1,All Items,3152,Hextech Rocketbelt,-1.0506,3533
16.1,All Items,3102,Banshee's Veil,0.4893,12747
16.2,Keystone,8369,First Strike,4.5206,1571
16.2,Keystone,8010,Conqueror,-4.4957,733
16.2,Keystone,8128,Dark Harvest,-1.7695,3688
16.2,Keystone,8112,Electrocute,0.0875,56275
16.2,Spell,4,Flash,0.0193,61971
