patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,0.2033,338
16.1,Keystone,8230,Stormraider's Surge,1.6,516
16.1,Keystone,8214,Summon Aery,1.9919,1709
16.1,Keystone,8021,Fleet Footwork,-0.0642,1769
16.1,Keystone,8005,Press the Attack,0.1446,42228
16.1,Keystone,8008,Lethal Tempo,-2.9582,527
16.1,Keystone,8437,Grasp of the Undying,-3.1085,5009
16.1,Keystone,8229,Arcane Comet,-2.1301,763
16.1,Keystone,8128,Dark Harvest,0.7967,7035
16.1,Keystone,8112,Electrocute,2.7939,1018
16.1,Spell,3,Exhaust,-2.0728,747
16.1,Spell,4,Flash,-0.0024,60887
16.1,Spell,6,Ghost,-1.5493,1189
16.1,Spell,12,Teleport,-2.9264,3271
16.1,Spell,14,Ignite,0.2299,55707
16.1,Spell,21,Barrier,1.3798,252
16.1,Starter,1001,Boots,5.6157,144
16.1,Starter,1054,Doran's Shield,-2.4466,822
16.1,Starter,1055,Doran's Blade,-1.3888,4183
16.1,Starter,1056,Doran's Ring,0.1622,52893
16.1,Starter,1082,Dark Seal,0.5207,2453
16.1,Starter,1083,Cull,-7.4696,174
16.1,Boots,3006,Berserker's Greaves,-1.3751,4436
16.1,Boots,3009,Boots of Swiftness,0.6407,14846
16.1,Boots,3020,Sorcerer's Shoes,0.3767,31533
16.1,Boots,3047,Plated Steelcaps,2.3398,3220
16.1,Boots,3111,Mercury's Treads,-1.195,2727
16.1,Boots,3158,Ionian Boots of Lucidity,0.8107,1097
16.1,1st Item,2503,Blackfire Torch,0.2025,633
16.1,1st Item,2504,Kaenic Rookern,0.8907,143
16.1,1st Item,2510,Dusk and Dawn,2.2181,1468
16.1,1st Item,3084,Heartsteel,-2.2563,327
16.1,1st Item,3091,Wit's End,-0.43,876
16.1,1st Item,3115,Nashor's Tooth,-0.2398,31955
16.1,1st Item,3118,Malignance,0.6723,2892
16.1,1st Item,3146,Hextech Gunblade,-0.849,4535
16.1,1st Item,3153,Blade of The Ruined King,-1.06,451
16.1,1st Item,4646,Stormsurge,3.5098,151
16.1,1st Item,6653,Liandry's Torment,0.7166,14345
16.1,1st Item,6655,Luden's Echo,-2.1617,159
16.1,2nd Item,2503,Blackfire Torch,-0.519,729
16.1,2nd Item,2510,Dusk and Dawn,-1.9607,1183
16.1,2nd Item,3041,Mejai's Soulstealer,1.6547,104
16.1,2nd Item,3089,Rabadon's Deathcap,-2.4844,168
16.1,2nd Item,3091,Wit's End,-1.8211,318
16.1,2nd Item,3115,Nashor's Tooth,-0.8074,5171
16.1,2nd Item,3118,Malignance,1.1532,13470
16.1,2nd Item,3124,Guinsoo's Rageblade,-6.3378,386
16.1,2nd Item,3135,Void Staff,0.6763,153
16.1,2nd Item,3146,Hextech Gunblade,0.3326,1272
16.1,2nd Item,3153,Blade of The Ruined King,-2.7353,193
16.1,2nd Item,3157,Zhonya's Hourglass,-4.7535,276
16.1,2nd Item,3165,Morellonomicon,-1.6827,287
16.1,2nd Item,4633,Riftmaker,-5.2412,288
16.1,2nd Item,4645,Shadowflame,-1.5778,959
16.1,2nd Item,4646,Stormsurge,-0.7394,518
16.1,2nd Item,6653,Liandry's Torment,0.1387,25357
16.1,2nd Item,8010,Bloodletter's Curse,-0.2939,1009
16.1,3rd Item,2503,Blackfire Torch,2.1879,1028
16.1,3rd Item,2510,Dusk and Dawn,2.3836,521
16.1,3rd Item,3041,Mejai's Soulstealer,2.9333,258
16.1,3rd Item,3089,Rabadon's Deathcap,-1.7076,1548
16.1,3rd Item,3091,Wit's End,-9.2415,126
16.1,3rd Item,3102,Banshee's Veil,2.3472,179
16.1,3rd Item,3115,Nashor's Tooth,0.2727,849
16.1,3rd Item,3116,Rylai's Crystal Scepter,5.2955,112
16.1,3rd Item,3118,Malignance,0.4016,14572
16.1,3rd Item,3124,Guinsoo's Rageblade,-0.0323,254
16.1,3rd Item,3135,Void Staff,-1.0357,902
16.1,3rd Item,3137,Cryptbloom,1.6829,229
16.1,3rd Item,3146,Hextech Gunblade,-2.3692,438
16.1,3rd Item,3157,Zhonya's Hourglass,-1.9058,692
16.1,3rd Item,3165,Morellonomicon,0.3346,781
16.1,3rd Item,4633,Riftmaker,-2.5788,258
16.1,3rd Item,4645,Shadowflame,0.2976,7451
16.1,3rd Item,4646,Stormsurge,2.8666,445
16.1,3rd Item,6653,Liandry's Torment,-1.0913,5029
16.1,3rd Item,8010,Bloodletter's Curse,0.6153,1699
16.1,4th+ Item,2503,Blackfire Torch,-0.102,418
16.1,4th+ Item,2510,Dusk and Dawn,1.6625,170
16.1,4th+ Item,3041,Mejai's Soulstealer,0.9838,375
16.1,4th+ Item,3089,Rabadon's Deathcap,0.1731,5865
16.1,4th+ Item,3102,Banshee's Veil,2.5737,301
16.1,4th+ Item,3115,Nashor's Tooth,-4.6161,160
16.1,4th+ Item,3118,Malignance,-0.7027,1543
16.1,4th+ Item,3135,Void Staff,-0.2169,2389
16.1,4th+ Item,3137,Cryptbloom,2.263,325
16.1,4th+ Item,3146,Hextech Gunblade,-4.3736,142
16.1,4th+ Item,3157,Zhonya's Hourglass,-1.4279,981
16.1,4th+ Item,3165,Morellonomicon,0.1149,1631
16.1,4th+ Item,4633,Riftmaker,2.8206,122
16.1,4th+ Item,4645,Shadowflame,0.377,5051
16.1,4th+ Item,4646,Stormsurge,0.1736,538
16.1,4th+ Item,6653,Liandry's Torment,1.1809,744
16.1,4th+ Item,8010,Bloodletter's Curse,-0.5099,1003
16.1,All Items,2503,Blackfire Torch,0.713,2824
16.1,All Items,2504,Kaenic Rookern,-0.6736,284
16.1,All Items,2510,Dusk and Dawn,0.7515,3344
16.1,All Items,3041,Mejai's Soulstealer,1.7175,748
16.1,All Items,3084,Heartsteel,-2.8779,379
16.1,All Items,3085,Runaan's Hurricane,-8.4443,120
16.1,All Items,3089,Rabadon's Deathcap,-0.2547,7640
16.1,All Items,3091,Wit's End,-1.2198,1407
16.1,All Items,3100,Lich Bane,1.1001,213
16.1,All Items,3102,Banshee's Veil,2.5928,615
16.1,All Items,3115,Nashor's Tooth,-0.325,38142
16.1,All Items,3116,Rylai's Crystal Scepter,-1.1643,307
16.1,All Items,3118,Malignance,0.6835,32502
16.1,All Items,3124,Guinsoo's Rageblade,-4.6275,807
16.1,All Items,3135,Void Staff,-0.4089,3480
16.1,All Items,3137,Cryptbloom,2.4616,595
16.1,All Items,3146,Hextech Gunblade,-0.7958,6391
16.1,All Items,3153,Blade of The Ruined King,-2.2766,772
16.1,All Items,3157,Zhonya's Hourglass,-2.0332,2050
16.1,All Items,3165,Morellonomicon,-0.0429,2777
16.1,All Items,3302,Terminus,-3.6505,209
16.1,All Items,4629,Cosmic Drive,-2.0146,186
16.1,All Items,4633,Riftmaker,-2.0804,742
16.1,All Items,4645,Shadowflame,0.1479,13539
16.1,All Items,4646,Stormsurge,0.9105,1666
16.1,All Items,6653,Liandry's Torment,0.2016,45492
16.1,All Items,6655,Luden's Echo,-0.9553,349
16.1,All Items,6672,Kraken Slayer,-4.8957,215
16.1,All Items,8010,Bloodletter's Curse,0.0919,3794
16.2,Keystone,8369,First Strike,1.3905,237
16.2,Keystone,8230,Stormraider's Surge,3.3923,461
16.2,Keystone,8214,Summon Aery,1.3477,1680
16.2,Keystone,8021,Fleet Footwork,-1.6195,1466
16.2,Keystone,8005,Press the Attack,0.0285,39186
16.2,Keystone,8008,Lethal Tempo,1.0064,432
16.2,Keystone,8437,Grasp of the Undying,-1.4676,4675
16.2,Keystone,8229,Arcane Comet,-1.1784,743
16.2,Keystone,8128,Dark Harvest,0.4752,6191
16.2,Keystone,8112,Electrocute,3.7872,610
16.2,Spell,3,Exhaust,0.5004,791
