patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,-0.3642,11362
16.1,Keystone,8010,Conqueror,1.4367,115
16.1,Keystone,8229,Arcane Comet,0.9658,902
16.1,Keystone,8128,Dark Harvest,-0.4617,14279
16.1,Keystone,8112,Electrocute,0.3237,33739
16.1,Spell,4,Flash,-0.0016,60674
16.1,Spell,11,Smite,0.0,60751
16.1,Starter,1101,Scorchclaw Pup,0.6425,12429
16.1,Starter,1102,Gustwalker Hatchling,-0.1316,47537
16.1,Starter,1103,Mosstomper Seedling,-2.5142,687
16.1,Boots,3009,Boots of Swiftness,-5.484,135
16.1,Boots,3020,Sorcerer's Shoes,0.1868,55596
16.1,Boots,3047,Plated Steelcaps,2.7966,153
16.1,Boots,3111,Mercury's Treads,-2.74,216
16.1,Boots,3158,Ionian Boots of Lucidity,0.0936,1752
16.1,1st Item,2503,Blackfire Torch,2.1646,392
16.1,1st Item,3041,Mejai's Soulstealer,4.6452,110
16.1,1st Item,3118,Malignance,-0.9179,28544
16.1,1st Item,3152,Hextech Rocketbelt,1.3642,14410
16.1,1st Item,3157,Zhonya's Hourglass,-2.8874,300
16.1,1st Item,4645,Shadowflame,-3.4103,486
16.1,1st Item,4646,Stormsurge,1.1056,422
16.1,1st Item,6653,Liandry's Torment,0.5656,13835
16.1,2nd Item,2503,Blackfire Torch,-2.2151,183
16.1,2nd Item,2522,Actualizer,-4.5056,278
16.1,2nd Item,3041,Mejai's Soulstealer,-0.2752,1025
16.1,2nd Item,3089,Rabadon's Deathcap,-0.5883,1001
16.1,2nd Item,3102,Banshee's Veil,-1.1592,550
16.1,2nd Item,3116,Rylai's Crystal Scepter,-0.3385,280
16.1,2nd Item,3118,Malignance,0.1449,3901
16.1,2nd Item,3135,Void Staff,0.9651,583
16.1,2nd Item,3152,Hextech Rocketbelt,-0.5332,5890
16.1,2nd Item,3157,Zhonya's Hourglass,-0.0009,13648
16.1,2nd Item,3165,Morellonomicon,0.7878,197
16.1,2nd Item,4645,Shadowflame,0.5373,12310
16.1,2nd Item,4646,Stormsurge,-0.2106,418
16.1,2nd Item,6653,Liandry's Torment,-0.1084,12777
16.1,2nd Item,8010,Bloodletter's Curse,-0.4932,404
16.1,3rd Item,2503,Blackfire Torch,-1.2825,106
16.1,3rd Item,2522,Actualizer,-5.89,129
16.1,3rd Item,3041,Mejai's Soulstealer,-0.109,1155
16.1,3rd Item,3089,Rabadon's Deathcap,-1.1409,2831
16.1,3rd Item,3102,Banshee's Veil,1.072,1345
16.1,3rd Item,3116,Rylai's Crystal Scepter,-1.5757,454
16.1,3rd Item,3118,Malignance,1.942,761
