patch,category,id,name,wpa,sample_size
16.1,Keystone,8369,First Strike,9.2153,143
16.1,Keystone,8010,Conqueror,-1.0356,20827
16.1,Keystone,8021,Fleet Footwork,-2.5011,8714
16.1,Keystone,8128,Dark Harvest,-4.6596,390
16.1,Keystone,8112,Electrocute,0.2065,223673
16.1,Spell,1,Cleanse,-0.4861,1815
16.1,Spell,3,Exhaust,-0.7981,296
16.1,Spell,4,Flash,0.0142,250206
16.1,Spell,12,Teleport,-0.7652,86466
16.1,Spell,14,Ignite,0.3785,169262
16.1,Spell,21,Barrier,-2.8645,231
16.1,Starter,1036,Long Sword,1.9403,544
16.1,Starter,1052,Amplifying Tome,-1.9886,153
16.1,Starter,1054,Doran's Shield,-0.2891,129894
16.1,Starter,1055,Doran's Blade,2.8965,1874
16.1,Starter,1056,Doran's Ring,0.2263,116879
16.1,Starter,1082,Dark Seal,1.3151,4090
16.1,Boots,3006,Berserker's Greaves,-4.6208,214
16.1,Boots,3009,Boots of Swiftness,-2.4824,310
16.1,Boots,3020,Sorcerer's Shoes,0.2699,207336
16.1,Boots,3047,Plated Steelcaps,3.475,4665
16.1,Boots,3111,Mercury's Treads,0.9334,28907
16.1,Boots,3158,Ionian Boots of Lucidity,-2.828,345
16.1,1st Item,2510,Dusk and Dawn,-0.9527,185
16.1,1st Item,3041,Mejai's Soulstealer,3.7977,141
16.1,1st Item,3100,Lich Bane,-1.7114,1652
16.1,1st Item,3146,Hextech Gunblade,0.2836,209634
16.1,1st Item,3152,Hextech Rocketbelt,-1.6743,14811
16.1,1st Item,3157,Zhonya's Hourglass,6.1444,129
16.1,1st Item,4633,Riftmaker,-5.1374,459
16.1,1st Item,4645,Shadowflame,-4.3459,654
16.1,1st Item,4646,Stormsurge,-1.5188,18379
16.1,1st Item,6653,Liandry's Torment,1.4168,1053
16.1,2nd Item,2510,Dusk and Dawn,-0.7166,657
16.1,2nd Item,3041,Mejai's Soulstealer,1.1719,3938
16.1,2nd Item,3089,Rabadon's Deathcap,-0.228,2606
16.1,2nd Item,3100,Lich Bane,-0.0064,7784
16.1,2nd Item,3102,Banshee's Veil,0.0539,825
16.1,2nd Item,3135,Void Staff,-0.2449,746
16.1,2nd Item,3146,Hextech Gunblade,-0.1277,4703
16.1,2nd Item,3152,Hextech Rocketbelt,-1.4634,3864
16.1,2nd Item,3157,Zhonya's Hourglass,-0.4226,9895
16.1,2nd Item,3165,Morellonomicon,-3.6226,248
16.1,2nd Item,4633,Riftmaker,0.3254,4171
16.1,2nd Item,4645,Shadowflame,-0.0436,151669
16.1,2nd Item,4646,Stormsurge,0.5641,23562
16.1,2nd Item,6653,Liandry's Torment,-0.2192,1913
16.1,2nd Item,8010,Bloodletter's Curse,-0.9963,124
16.1,3rd Item,2510,Dusk and Dawn,4.7797,243
16.1,3rd Item,3041,Mejai's Soulstealer,0.3965,5377
16.1,3rd Item,3089,Rabadon's Deathcap,-0.5588,21209
16.1,3rd Item,3100,Lich Bane,0.2317,2468
16.1,3rd Item,3102,Banshee's Veil,1.0954,2899
16.1,3rd Item,3135,Void Staff,0.1416,4939
16.1,3rd Item,3137,Cryptbloom,-3.5049,147
16.1,3rd Item,3146,Hextech Gunblade,0.1444,843
16.1,3rd Item,3152,Hextech Rocketbelt,0.8415,1469
16.1,3rd Item,3157,Zhonya's Hourglass,-0.133,69725
16.1,3rd Item,3165,Morellonomicon,0.6373,605
16.1,3rd Item,4633,Riftmaker,0.1481,1428
16.1,3rd Item,4645,Shadowflame,0.2456,19201
16.1,3rd Item,4646,Stormsurge,0.8496,6793
16.1,3rd Item,6653,Liandry's Torment,0.84,1127
16.1,3rd Item,8010,Bloodletter's Curse,-1.2151,285
16.1,4th+ Item,3041,Mejai's Soulstealer,-0.1383,4013
16.1,4th+ Item,3089,Rabadon's Deathcap,-0.6227,20751
16.1,4th+ Item,3100,Lich Bane,0.5411,1433
16.1,4th+ Item,3102,Banshee's Veil,1.1434,3833
16.1,4th+ Item,3135,Void Staff,0.9405,9559
16.1,4th+ Item,3137,Cryptbloom,-3.9725,357
16.1,4th+ Item,3143,Randuin's Omen,3.5104,144
16.1,4th+ Item,3146,Hextech Gunblade,-2.6132,257
16.1,4th+ Item,3152,Hextech Rocketbelt,1.5788,860
16.1,4th+ Item,3157,Zhonya's Hourglass,0.06,14802
16.1,4th+ Item,3165,Morellonomicon,-0.0244,913
16.1,4th+ Item,4633,Riftmaker,-1.7213,649
16.1,4th+ Item,4645,Shadowflame,0.5426,3162
16.1,4th+ Item,4646,Stormsurge,-0.6963,2730
16.1,4th+ Item,6653,Liandry's Torment,0.7814,565
16.1,4th+ Item,8010,Bloodletter's Curse,-2.4973,156
16.1,All Items,2504,Kaenic Rookern,3.5177,101
16.1,All Items,2510,Dusk and Dawn,0.0503,1177
16.1,All Items,3041,Mejai's Soulstealer,0.4989,13474
16.1,All Items,3089,Rabadon's Deathcap,-0.5736,44721
16.1,All Items,3100,Lich Bane,-0.1193,13362
16.1,All Items,3102,Banshee's Veil,0.9463,7674
16.1,All Items,3135,Void Staff,0.61,15394
16.1,All Items,3137,Cryptbloom,-3.6219,536
16.1,All Items,3143,Randuin's Omen,3.7566,190
16.1,All Items,3146,Hextech Gunblade,0.2707,215448
16.1,All Items,3152,Hextech Rocketbelt,-1.323,21025
16.1,All Items,3157,Zhonya's Hourglass,-0.1259,94627
16.1,All Items,3165,Morellonomicon,-0.0932,1790
16.1,All Items,4633,Riftmaker,-0.2958,6719
16.1,All Items,4645,Shadowflame,-0.0187,174712
16.1,All Items,4646,Stormsurge,-0.2064,51503
16.1,All Items,6653,Liandry's Torment,0.5274,4666
16.1,All Items,6695,Serpent's Fang,-4.0127,190
16.1,All Items,8010,Bloodletter's Curse,-1.5283,571
16.1,All Items,8020,Abyssal Mask,0.9246,107
16.2,Keystone,8369,First Strike,-4.0552,111
16.2,Keystone,8010,Conqueror,-1.4286,14747
16.2,Keystone,8021,Fleet Footwork,-1.0624,2195
16.2,Keystone,8128,Dark Harvest,1.9194,270
16.2,Keystone,8112,Electrocute,0.1192,198861
16.2,Spell,1,Cleanse,-0.9008,1889
16.2,Spell,3,Exhaust,-1.9758,305
16.2,Spell,4,Flash,0.0057,214171
16.2,Spell,12,Teleport,-0.2792,38067
16.2,Spell,14,Ignite,0.0758,178459
16.2,Spell,21,Barrier,-7.8365,189
16.2,Starter,1036,Long Sword,-0.0238,331
16.2,Starter,1052,Amplifying Tome,-5.1294,131
16.2,Starter,1054,Doran's Shield,-0.0061,99407
16.2,Starter,1055,Doran's Blade,0.7936,1335
16.2,Starter,1056,Doran's Ring,-0.0177,111507
16.2,Starter,1082,Dark Seal,0.9742,3249
16.2,Boots,3006,Berserker's Greaves,-1.5539,122
16.2,Boots,3009,Boots of Swiftness,-3.2244,223
16.2,Boots,3020,Sorcerer's Shoes,-0.0755,168227
16.2,Boots,3047,Plated Steelcaps,3.8288,5745
16.2,Boots,3111,Mercury's Treads,1.1079,32652
16.2,Boots,3158,Ionian Boots of Lucidity,-0.6021,189
16.2,1st Item,3041,Mejai's Soulstealer,-0.6347,110
16.2,1st Item,3100,Lich Bane,-0.227,969
16.2,1st Item,3146,Hextech Gunblade,0.1026,196183
16.2,1st Item,3152,Hextech Rocketbelt,-0.8655,3144
16.2,1st Item,3157,Zhonya's Hourglass,-1.0955,107
16.2,1st Item,4633,Riftmaker,-0.3712,311
16.2,1st Item,4645,Shadowflame,-4.6766,437
16.2,1st Item,4646,Stormsurge,-1.5764,8606
16.2,1st Item,6653,Liandry's Torment,-0.0254,761
16.2,2nd Item,2510,Dusk and Dawn,1.2811,210
16.2,2nd Item,3041,Mejai's Soulstealer,0.7962,3402
16.2,2nd Item,3089,Rabadon's Deathcap,-1.6068,2353
16.2,2nd Item,3100,Lich Bane,-0.2292,5312
16.2,2nd Item,3102,Banshee's Veil,0.704,663
16.2,2nd Item,3135,Void Staff,-1.596,629
16.2,2nd Item,3146,Hextech Gunblade,-1.7048,2216
16.2,2nd Item,3152,Hextech Rocketbelt,-1.8579,1556
16.2,2nd Item,3157,Zhonya's Hourglass,0.7287,5623
16.2,2nd Item,3165,Morellonomicon,-0.4643,178
16.2,2nd Item,4633,Riftmaker,-0.0575,2401
16.2,2nd Item,4645,Shadowflame,-0.0331,144079
16.2,2nd Item,4646,Stormsurge,0.522,15358
16.2,2nd Item,6653,Liandry's Torment,1.7504,1265
16.2,3rd Item,3041,Mejai's Soulstealer,0.1917,4365
16.2,3rd Item,3089,Rabadon's Deathcap,-0.0512,20895
16.2,3rd Item,3100,Lich Bane,0.8589,1483
16.2,3rd Item,3102,Banshee's Veil,0.3017,2531
16.2,3rd Item,3135,Void Staff,0.2576,4262
16.2,3rd Item,3137,Cryptbloom,-2.5385,116
16.2,3rd Item,3146,Hextech Gunblade,2.007,341
16.2,3rd Item,3152,Hextech Rocketbelt,-0.7381,472
16.2,3rd Item,3157,Zhonya's Hourglass,-0.1438,62585
16.2,3rd Item,3165,Morellonomicon,0.1803,369
16.2,3rd Item,4633,Riftmaker,1.085,934
16.2,3rd Item,4645,Shadowflame,0.3429,13097
16.2,3rd Item,4646,Stormsurge,-0.0749,5663
16.2,3rd Item,6653,Liandry's Torment,-0.3059,726
16.2,3rd Item,8010,Bloodletter's Curse,3.693,144
16.2,4th+ Item,3041,Mejai's Soulstealer,-0.6255,3296
16.2,4th+ Item,3089,Rabadon's Deathcap,-0.1606,17463
16.2,4th+ Item,3100,Lich Bane,0.052,727
16.2,4th+ Item,3102,Banshee's Veil,1.1022,3155
16.2,4th+ Item,3135,Void Staff,0.0121,9716
16.2,4th+ Item,3137,Cryptbloom,-2.5524,264
16.2,4th+ Item,3143,Randuin's Omen,2.1526,118
16.2,4th+ Item,3146,Hextech Gunblade,-0.047,138
16.2,4th+ Item,3152,Hextech Rocketbelt,0.1023,472
16.2,4th+ Item,3157,Zhonya's Hourglass,0.0031,12527
16.2,4th+ Item,3165,Morellonomicon,-2.3479,742
16.2,4th+ Item,4633,Riftmaker,3.3534,460
16.2,4th+ Item,4645,Shadowflame,0.6395,2025
16.2,4th+ Item,4646,Stormsurge,0.3348,2110
16.2,4th+ Item,6653,Liandry's Torment,-1.6604,385
16.2,All Items,2510,Dusk and Dawn,-2.1229,363
16.2,All Items,3041,Mejai's Soulstealer,0.129,11179
16.2,All Items,3089,Rabadon's Deathcap,-0.1866,40819
16.2,All Items,3100,Lich Bane,-0.0123,8522
16.2,All Items,3102,Banshee's Veil,0.7398,6435
16.2,All Items,3135,Void Staff,0.0171,14712
16.2,All Items,3137,Cryptbloom,-2.8165,408
16.2,All Items,3143,Randuin's Omen,3.1807,168
16.2,All Items,3146,Hextech Gunblade,0.0856,198878
16.2,All Items,3152,Hextech Rocketbelt,-1.0562,5657
16.2,All Items,3157,Zhonya's Hourglass,-0.064,80907
16.2,All Items,3165,Morellonomicon,-1.3883,1303
16.2,All Items,4633,Riftmaker,0.5539,4122
16.2,All Items,4645,Shadowflame,-0.0058,159658
16.2,All Items,4646,Stormsurge,-0.1727,31762
16.2,All Items,6653,Liandry's Torment,0.4151,3146
16.2,All Items,6695,Serpent's Fang,-1.6176,149
16.2,All Items,8010,Bloodletter's Curse,1.3891,353
16.2,All Items,8020,Abyssal Mask,2.5229,109
16.3,Keystone,8369,First Strike,-1.333,105
16.3,Keystone,8010,Conqueror,-1.2912,13339
16.3,Keystone,8021,Fleet Footwork,-1.3598,2067
16.3,Keystone,8128,Dark Harvest,1.2555,272
16.3,Keystone,8112,Electrocute,0.118,177953
16.3,Spell,1,Cleanse,1.7275,1471
16.3,Spell,3,Exhaust,0.3098,348
16.3,Spell,4,Flash,-0.0172,191838
16.3,Spell,12,Teleport,-0.255,29813
16.3,Spell,14,Ignite,0.048,164459
16.3,Spell,21,Barrier,-2.3482,183
16.3,Starter,1036,Long Sword,-1.0262,310
16.3,Starter,1054,Doran's Shield,0.145,78931
16.3,Starter,1055,Doran's Blade,2.6266,990
16.3,Starter,1056,Doran's Ring,-0.1627,110106
16.3,Starter,1082,Dark Seal,1.6196,2981
16.3,Boots,3009,Boots of Swiftness,-4.906,212
16.3,Boots,3020,Sorcerer's Shoes,0.2994,149809
16.3,Boots,3047,Plated Steelcaps,2.2534,5948
16.3,Boots,3111,Mercury's Treads,-0.2546,28568
16.3,Boots,3158,Ionian Boots of Lucidity,-3.4096,192
16.3,1st Item,3041,Mejai's Soulstealer,-7.2892,138
16.3,1st Item,3100,Lich Bane,0.3277,903
16.3,1st Item,3146,Hextech Gunblade,0.1511,171620
16.3,1st Item,3152,Hextech Rocketbelt,-2.2509,3002
16.3,1st Item,3157,Zhonya's Hourglass,5.4619,107
16.3,1st Item,4633,Riftmaker,-2.0586,353
16.3,1st Item,4645,Shadowflame,-0.5097,608
16.3,1st Item,4646,Stormsurge,-1.502,10015
16.3,1st Item,6653,Liandry's Torment,-1.6391,818
16.3,2nd Item,2510,Dusk and Dawn,3.0621,112
