patch,category,id,name,wpa,sample_size
16.1,Keystone,8230,Stormraider's Surge,-9.6904,3954
16.1,Keystone,9923,Hail of Blades,-9.2042,172
16.1,Keystone,8437,Grasp of the Undying,1.3319,33174
16.1,Spell,3,Exhaust,0.3799,1499
16.1,Spell,4,Flash,-0.4955,30941
16.1,Spell,6,Ghost,1.6612,8015
16.1,Spell,12,Teleport,-1.1,21285
16.1,Spell,14,Ignite,1.8431,13794
16.1,Starter,1028,Ruby Crystal,-1.7929,972
16.1,Starter,1054,Doran's Shield,0.9991,30541
16.1,Starter,1056,Doran's Ring,-4.6835,5996
16.1,Boots,3009,Boots of Swiftness,0.7659,8661
16.1,Boots,3020,Sorcerer's Shoes,-3.6494,173
16.1,Boots,3047,Plated Steelcaps,1.0545,15372
16.1,Boots,3111,Mercury's Treads,-1.6007,9959
16.1,Boots,3158,Ionian Boots of Lucidity,-5.3227,540
16.1,1st Item,2510,Dusk and Dawn,-1.7053,8169
16.1,1st Item,2524,Bandlepipes,-0.3329,346
16.1,1st Item,3065,Spirit Visage,3.6283,187
16.1,1st Item,3068,Sunfire Aegis,-1.0193,2031
16.1,1st Item,3075,Thornmail,-2.9656,318
16.1,1st Item,3083,Warmog's Armor,1.226,2869
16.1,1st Item,3084,Heartsteel,0.8651,20664
16.1,1st Item,6664,Hollow Radiance,-2.0451,1254
16.1,2nd Item,2502,Unending Despair,0.4064,1601
16.1,2nd Item,2504,Kaenic Rookern,-4.9834,184
16.1,2nd Item,2510,Dusk and Dawn,2.3308,9108
16.1,2nd Item,2524,Bandlepipes,1.3088,424
16.1,2nd Item,2525,Protoplasm Harness,1.2646,262
16.1,2nd Item,3065,Spirit Visage,-1.1326,1022
16.1,2nd Item,3068,Sunfire Aegis,-0.7285,2703
16.1,2nd Item,3075,Thornmail,-0.4041,2488
16.1,2nd Item,3083,Warmog's Armor,0.4906,1677
16.1,2nd Item,3084,Heartsteel,-0.0742,3650
16.1,2nd Item,3110,Frozen Heart,0.3198,167
16.1,2nd Item,3143,Randuin's Omen,2.8196,295
16.1,2nd Item,3748,Titanic Hydra,-4.5069,2921
16.1,2nd Item,4633,Riftmaker,-1.1133,2311
16.1,2nd Item,6664,Hollow Radiance,-1.4612,1712
16.1,2nd Item,6665,"Jak'Sho, The Protean",-2.4086,342
16.1,3rd Item,2502,Unending Despair,-0.3877,2257
16.1,3rd Item,2504,Kaenic Rookern,-0.8472,275
16.1,3rd Item,2510,Dusk and Dawn,-0.2376,825
16.1,3rd Item,2524,Bandlepipes,-2.0124,385
16.1,3rd Item,2525,Protoplasm Harness,2.4683,340
16.1,3rd Item,3041,Mejai's Soulstealer,-1.1781,166
16.1,3rd Item,3065,Spirit Visage,-0.1753,2070
16.1,3rd Item,3068,Sunfire Aegis,0.7064,816
16.1,3rd Item,3075,Thornmail,-0.2312,2638
16.1,3rd Item,3083,Warmog's Armor,1.298,649
16.1,3rd Item,3084,Heartsteel,4.4597,235
16.1,3rd Item,3110,Frozen Heart,-0.4288,222
16.1,3rd Item,3143,Randuin's Omen,-0.2903,640
16.1,3rd Item,3748,Titanic Hydra,-1.6693,272
16.1,3rd Item,4401,Force of Nature,3.3206,168
16.1,3rd Item,4633,Riftmaker,0.9735,5288
16.1,3rd Item,6664,Hollow Radiance,-3.8924,589
16.1,3rd Item,6665,"Jak'Sho, The Protean",-3.0901,595
16.1,4th+ Item,2502,Unending Despair,1.2085,1199
16.1,4th+ Item,2504,Kaenic Rookern,5.9884,192
16.1,4th+ Item,2510,Dusk and Dawn,-2.4699,149
16.1,4th+ Item,2524,Bandlepipes,0.521,264
16.1,4th+ Item,2525,Protoplasm Harness,-1.602,263
16.1,4th+ Item,3041,Mejai's Soulstealer,2.1323,238
16.1,4th+ Item,3065,Spirit Visage,0.1439,1532
16.1,4th+ Item,3068,Sunfire Aegis,-6.3701,186
16.1,4th+ Item,3075,Thornmail,-0.2187,1407
16.1,4th+ Item,3083,Warmog's Armor,-0.5015,326
16.1,4th+ Item,3089,Rabadon's Deathcap,-1.2021,110
16.1,4th+ Item,3110,Frozen Heart,-0.0411,176
16.1,4th+ Item,3143,Randuin's Omen,1.714,586
16.1,4th+ Item,4401,Force of Nature,2.1575,143
16.1,4th+ Item,4633,Riftmaker,0.7771,681
16.1,4th+ Item,6664,Hollow Radiance,-5.9348,146
16.1,4th+ Item,6665,"Jak'Sho, The Protean",-2.2351,649
16.1,All Items,2502,Unending Despair,0.2842,5102
16.1,All Items,2504,Kaenic Rookern,-0.5352,750
16.1,All Items,2510,Dusk and Dawn,0.369,18251
16.1,All Items,2524,Bandlepipes,-0.1392,1419
16.1,All Items,2525,Protoplasm Harness,0.8221,941
16.1,All Items,3041,Mejai's Soulstealer,3.4331,506
16.1,All Items,3065,Spirit Visage,-0.1292,4811
16.1,All Items,3068,Sunfire Aegis,-0.8103,5736
16.1,All Items,3075,Thornmail,-0.4183,6851
16.1,All Items,3083,Warmog's Armor,0.9089,5522
16.1,All Items,3084,Heartsteel,0.7617,24600
16.1,All Items,3089,Rabadon's Deathcap,0.5238,138
16.1,All Items,3109,Knight's Vow,-3.2811,108
16.1,All Items,3110,Frozen Heart,-0.3416,619
16.1,All Items,3119,Winter's Approach,-3.8782,114
16.1,All Items,3143,Randuin's Omen,1.007,1583
16.1,All Items,3152,Hextech Rocketbelt,-4.0389,140
16.1,All Items,3157,Zhonya's Hourglass,2.2687,105
16.1,All Items,3742,Dead Man's Plate,1.0891,236
16.1,All Items,3748,Titanic Hydra,-4.1532,3360
16.1,All Items,4401,Force of Nature,2.6102,441
16.1,All Items,4633,Riftmaker,0.2894,8377
16.1,All Items,6664,Hollow Radiance,-2.2219,3702
16.1,All Items,6665,"Jak'Sho, The Protean",-2.6731,1607
16.1,All Items,8020,Abyssal Mask,-2.6464,208
16.2,Keystone,8230,Stormraider's Surge,-8.5817,2913
16.2,Keystone,9923,Hail of Blades,-11.565,145
16.2,Keystone,8437,Grasp of the Undying,0.7788,39049
16.2,Spell,3,Exhaust,2.6793,1626
16.2,Spell,4,Flash,-0.2717,37290
16.2,Spell,6,Ghost,0.8226,9381
16.2,Spell,12,Teleport,-0.4588,20202
16.2,Spell,14,Ignite,0.4262,16634
16.2,Starter,1028,Ruby Crystal,-2.6907,734
16.2,Starter,1054,Doran's Shield,0.5881,32206
16.2,Starter,1056,Doran's Ring,-1.9314,9405
16.2,Boots,3009,Boots of Swiftness,0.6876,9727
16.2,Boots,3020,Sorcerer's Shoes,-0.9933,234
16.2,Boots,3047,Plated Steelcaps,0.4631,17499
16.2,Boots,3111,Mercury's Treads,-0.7669,11660
16.2,Boots,3158,Ionian Boots of Lucidity,-4.6193,230
16.2,1st Item,2510,Dusk and Dawn,-0.8653,11216
16.2,1st Item,2525,Protoplasm Harness,0.8632,129
16.2,1st Item,3065,Spirit Visage,-5.7069,156
16.2,1st Item,3068,Sunfire Aegis,-1.4334,1168
16.2,1st Item,3075,Thornmail,-6.1985,246
16.2,1st Item,3083,Warmog's Armor,0.3916,4587
16.2,1st Item,3084,Heartsteel,0.7083,22254
16.2,1st Item,6664,Hollow Radiance,-3.4647,911
16.2,2nd Item,2502,Unending Despair,-0.6601,705
16.2,2nd Item,2504,Kaenic Rookern,1.2385,156
16.2,2nd Item,2510,Dusk and Dawn,1.5308,16345
16.2,2nd Item,2524,Bandlepipes,0.2776,164
16.2,2nd Item,2525,Protoplasm Harness,-4.1697,177
16.2,2nd Item,3065,Spirit Visage,0.9639,846
16.2,2nd Item,3068,Sunfire Aegis,-1.0207,1615
16.2,2nd Item,3075,Thornmail,-1.3428,2200
16.2,2nd Item,3083,Warmog's Armor,0.8466,1926
16.2,2nd Item,3084,Heartsteel,-1.2752,4914
16.2,2nd Item,3110,Frozen Heart,-0.1355,149
16.2,2nd Item,3143,Randuin's Omen,-0.5686,332
16.2,2nd Item,3748,Titanic Hydra,-5.3082,1640
16.2,2nd Item,4633,Riftmaker,-0.5996,2105
16.2,2nd Item,6664,Hollow Radiance,-2.8583,1392
16.2,2nd Item,6665,"Jak'Sho, The Protean",-4.1127,349
16.2,3rd Item,2502,Unending Despair,-0.4344,1923
16.2,3rd Item,2504,Kaenic Rookern,2.3161,245
16.2,3rd Item,2510,Dusk and Dawn,2.0852,1129
16.2,3rd Item,2524,Bandlepipes,-5.1834,178
16.2,3rd Item,2525,Protoplasm Harness,2.3611,376
16.2,3rd Item,3041,Mejai's Soulstealer,4.738,166
16.2,3rd Item,3065,Spirit Visage,0.857,2439
16.2,3rd Item,3068,Sunfire Aegis,-1.2528,496
16.2,3rd Item,3075,Thornmail,-1.222,2666
16.2,3rd Item,3083,Warmog's Armor,1.2308,916
16.2,3rd Item,3084,Heartsteel,-1.3981,241
16.2,3rd Item,3110,Frozen Heart,-2.9888,223
16.2,3rd Item,3143,Randuin's Omen,-0.2183,782
16.2,3rd Item,3748,Titanic Hydra,1.5814,243
16.2,3rd Item,4401,Force of Nature,-0.7339,166
16.2,3rd Item,4633,Riftmaker,0.1442,7334
16.2,3rd Item,6664,Hollow Radiance,-3.8435,682
16.2,3rd Item,6665,"Jak'Sho, The Protean",1.9006,487
16.2,4th+ Item,2502,Unending Despair,0.2474,1038
16.2,4th+ Item,2504,Kaenic Rookern,1.3865,203
16.2,4th+ Item,2510,Dusk and Dawn,0.405,189
16.2,4th+ Item,2525,Protoplasm Harness,-0.1648,421
16.2,4th+ Item,3041,Mejai's Soulstealer,0.9453,248
16.2,4th+ Item,3065,Spirit Visage,0.1893,1807
16.2,4th+ Item,3068,Sunfire Aegis,2.8417,202
16.2,4th+ Item,3075,Thornmail,-0.4932,1764
16.2,4th+ Item,3083,Warmog's Armor,0.836,363
16.2,4th+ Item,3089,Rabadon's Deathcap,-0.5945,135
16.2,4th+ Item,3110,Frozen Heart,2.521,128
16.2,4th+ Item,3143,Randuin's Omen,-0.7286,767
16.2,4th+ Item,3157,Zhonya's Hourglass,-6.8067,106
16.2,4th+ Item,4401,Force of Nature,1.1276,140
16.2,4th+ Item,4633,Riftmaker,-0.0536,978
16.2,4th+ Item,6664,Hollow Radiance,0.6939,133
16.2,4th+ Item,6665,"Jak'Sho, The Protean",0.3107,503
16.2,All Items,2502,Unending Despair,-0.2203,3696
16.2,All Items,2504,Kaenic Rookern,2.0365,687
16.2,All Items,2510,Dusk and Dawn,0.6145,28879
16.2,All Items,2524,Bandlepipes,-3.241,476
16.2,All Items,2525,Protoplasm Harness,0.1733,1106
16.2,All Items,3041,Mejai's Soulstealer,2.428,488
16.2,All Items,3065,Spirit Visage,0.4492,5248
16.2,All Items,3068,Sunfire Aegis,-0.9681,3481
