patch,category,id,name,wpa,sample_size
16.1,Keystone,8010,Conqueror,-6.2841,132
16.1,Keystone,8005,Press the Attack,-2.0955,1756
16.1,Keystone,8008,Lethal Tempo,0.3089,28201
16.1,Keystone,8437,Grasp of the Undying,-4.4002,877
16.1,Spell,3,Exhaust,-3.0629,663
16.1,Spell,4,Flash,0.1057,29534
16.1,Spell,6,Ghost,-3.9596,1013
16.1,Spell,12,Teleport,-6.0863,615
16.1,Spell,14,Ignite,-5.3421,1635
16.1,Spell,21,Barrier,0.5376,28714
16.1,Starter,1036,Long Sword,-3.8871,243
16.1,Starter,1054,Doran's Shield,-2.1135,2110
16.1,Starter,1055,Doran's Blade,0.3112,27222
16.1,Starter,1056,Doran's Ring,-1.8908,1262
16.1,Starter,1083,Cull,-2.4402,121
16.1,Boots,3006,Berserker's Greaves,-3.6022,178
16.1,Boots,3009,Boots of Swiftness,-0.5725,4112
16.1,Boots,3020,Sorcerer's Shoes,2.0293,258
16.1,Boots,3047,Plated Steelcaps,1.0192,14764
16.1,Boots,3111,Mercury's Treads,-0.8318,8872
16.1,Boots,3158,Ionian Boots of Lucidity,-2.9639,122
16.1,1st Item,3074,Ravenous Hydra,3.7749,171
16.1,1st Item,3091,Wit's End,-2.3861,138
16.1,1st Item,3153,Blade of The Ruined King,-0.0004,19840
16.1,1st Item,3181,Hullbreaker,-2.3511,165
16.1,1st Item,3508,Essence Reaver,-0.1595,163
16.1,1st Item,3748,Titanic Hydra,-1.8531,325
16.1,1st Item,6631,Stridebreaker,-0.9283,3111
16.1,1st Item,6672,Kraken Slayer,1.2408,5071
16.1,1st Item,6692,Eclipse,1.6152,286
16.1,2nd Item,2510,Dusk and Dawn,1.2299,1139
16.1,2nd Item,2517,Endless Hunger,-4.4135,210
16.1,2nd Item,2524,Bandlepipes,3.47,275
16.1,2nd Item,3053,Sterak's Gage,-1.1805,179
16.1,2nd Item,3065,Spirit Visage,-2.4263,500
16.1,2nd Item,3073,Experimental Hexplate,-1.2307,3630
16.1,2nd Item,3074,Ravenous Hydra,-2.5388,413
16.1,2nd Item,3075,Thornmail,0.1206,620
16.1,2nd Item,3078,Trinity Force,0.2342,124
16.1,2nd Item,3091,Wit's End,-1.0845,232
16.1,2nd Item,3124,Guinsoo's Rageblade,-1.7792,323
16.1,2nd Item,3146,Hextech Gunblade,-0.491,116
16.1,2nd Item,3153,Blade of The Ruined King,0.7666,1795
16.1,2nd Item,3156,Maw of Malmortius,2.293,158
16.1,2nd Item,3181,Hullbreaker,0.7632,973
16.1,2nd Item,3302,Terminus,-1.5857,300
16.1,2nd Item,3748,Titanic Hydra,-1.267,699
16.1,2nd Item,6333,Death's Dance,2.9251,394
16.1,2nd Item,6631,Stridebreaker,0.5539,11392
16.1,2nd Item,6672,Kraken Slayer,-0.9208,1528
16.1,3rd Item,2510,Dusk and Dawn,-1.5467,130
16.1,3rd Item,2517,Endless Hunger,4.1272,254
16.1,3rd Item,2524,Bandlepipes,-0.4811,130
16.1,3rd Item,2525,Protoplasm Harness,0.2382,127
16.1,3rd Item,3050,Zeke's Convergence,0.2362,624
16.1,3rd Item,3053,Sterak's Gage,0.1253,3200
16.1,3rd Item,3065,Spirit Visage,0.4783,3019
16.1,3rd Item,3073,Experimental Hexplate,-0.8837,1009
16.1,3rd Item,3075,Thornmail,1.1872,1376
16.1,3rd Item,3091,Wit's End,-2.3284,234
16.1,3rd Item,3110,Frozen Heart,0.8981,114
16.1,3rd Item,3124,Guinsoo's Rageblade,-1.2173,140
16.1,3rd Item,3143,Randuin's Omen,-1.7553,492
16.1,3rd Item,3153,Blade of The Ruined King,0.3663,331
16.1,3rd Item,3156,Maw of Malmortius,3.2683,265
16.1,3rd Item,3181,Hullbreaker,2.2118,850
16.1,3rd Item,3302,Terminus,-1.5253,338
16.1,3rd Item,3748,Titanic Hydra,-0.8525,186
16.1,3rd Item,6333,Death's Dance,-0.8274,1024
16.1,3rd Item,6631,Stridebreaker,-0.2467,1184
16.1,3rd Item,6665,"Jak'Sho, The Protean",-2.7465,194
16.1,3rd Item,6672,Kraken Slayer,-3.076,626
16.1,4th+ Item,2517,Endless Hunger,3.8628,151
16.1,4th+ Item,3026,Guardian Angel,-1.6204,196
16.1,4th+ Item,3053,Sterak's Gage,1.8196,1014
16.1,4th+ Item,3065,Spirit Visage,-0.4987,1688
16.1,4th+ Item,3073,Experimental Hexplate,-0.205,355
16.1,4th+ Item,3075,Thornmail,-1.1855,1529
16.1,4th+ Item,3091,Wit's End,-0.1751,196
16.1,4th+ Item,3110,Frozen Heart,-1.4321,158
16.1,4th+ Item,3143,Randuin's Omen,1.2462,576
16.1,4th+ Item,3153,Blade of The Ruined King,-0.535,108
16.1,4th+ Item,3156,Maw of Malmortius,0.5452,153
16.1,4th+ Item,3181,Hullbreaker,-1.2318,257
16.1,4th+ Item,3302,Terminus,0.8385,170
16.1,4th+ Item,3742,Dead Man's Plate,2.3849,130
16.1,4th+ Item,4401,Force of Nature,4.1947,114
16.1,4th+ Item,6333,Death's Dance,2.144,522
16.1,4th+ Item,6631,Stridebreaker,-0.9022,251
16.1,4th+ Item,6665,"Jak'Sho, The Protean",-0.7496,233
16.1,4th+ Item,6672,Kraken Slayer,1.569,268
